식별자	일자	언론사	제목	본문
02100701.20181115111025003	20181115	헤럴드경제	[사설] ‘혁신 거부하는 당’ 소리까지 듣게 된 막장 한국당	"전원책 변호사가 자유한국당을 향해 쓴 소리를 쏟아냈다. 한 마디로 “한국당은 혁신을 거부하는 당이고, 희생과 반성을 보여주지 못하면 미래가 없다”는 게 그 요지다. 누가 들어도 고개를 끄덕이지 않을 수 없는 적확한 언급이다. 혁신을 하겠다고 당명까지 바꾼지 2년이 다 돼 가고, 대선과 지방선거에서 최악의 참패를 당했지만 결국 달라진 건 하나도 없기에 하.."
01500401.20181115000501002	20181115	국제신문	[사설] 쇄신은커녕 비난전만 난무하는 한국당의 내분	전원책 전 조직강화특위 위원의 해촉을 둘러싼 자유한국당의 내홍이 점입가경이다. 잔류파 당권주자들은 “김병준 비상대책위원장의 실책으로 조기 전당대회가 필요하다”며 김 위원장의 사퇴를 요구하고 나섰다. 당 쇄신은 뒷전인 채 당권잡기에만 혈안이다. 전 전 위원은 그런 한국당을 “혁신을 거부하는 당”이라고 비판했다. ‘도로 새누리당’. 보수다운 보수로 거듭나겠..
01100101.20181114211252002	20181114	경향신문	[사설]쇄신은 고사하고 계파 싸움 수렁에 빠져드는 한국당	"자유한국당의 쇄신작업이 갈수록 미궁 속으로 빠져드는 형국이다. 인적 쇄신의 방향을 놓고 빚어진 김병준 비대위원장과 전원책 전 조직강화특위 위원 간 갈등이 끝내 ‘전원책 해촉’으로 파탄나자, 이를 기점으로 친박계와 복당파 간 계파 쟁투가 노골화되고 있다. ‘전원책 파동’으로 김 위원장의 리더십이 도마에 오르는 틈새를 타고 친박계가 본색을 드러내면서 파열음.."
01500801.20181114081849001	20181114	영남일보	"[사설] 미궁 속 한국당, 반성과 쇄신 없이 민심 얻으려 하나"	"김병준 비대위원장과 전원책 전 조직강화특위 위원의 갈등이 야기한 자유한국당의 내홍이 점입가경이다. 전 전 위원은 오늘 김 위원장과의 반목 등을 폭로할 기자회견을 가질 예정이고, 김 위원장은 “전원책 변호사는 이제 당과 관계가 끊어진 자연인일 뿐”이라며 선을 그었다. 두 사람은 한국당의 정체성 노선 및 혁신 주도권을 두고 첨예한 마찰을 빚어왔다. 



.."
01101101.20181113051056001	20181113	한국일보	[사설] 쇄신은커녕 자중지란에 빠지고 만 한국당	자유한국당이 전원책 변호사를 조직강화특위 위원에서 해촉한 뒤 후폭풍에 휩싸이고 있다. 당 안팎에서 김병준 비대위원장의 리더십에 대한 비판이 고조되자 친박계가 반격에 가세하면서 분란이 빚어지고 있다. 조강특위 위원 인선에 외압이 있었다고 주장한 전 변호사는 14일 폭로 기자회견까지 예고했다. 보수개혁을 위한 쇄신 드라이브가 방향을 잃고 자중지란에 빠진 모..
02100701.20181112113817001	20181112	헤럴드경제	[사설] 요원해지는 한국당 쇄신 김위원장 개혁의지는 있나	자유한국당 내홍이 심상치 않아 보인다. 당 재건을 위한 조직강화위원으로 어렵게 영입한 전원책 변호사를 전격 해촉한데 이어 친박근혜계와 복당파간 신경전은 더 날카로워지고 있다. 한국당은 박근혜 전 대통령의 탄핵과 지난 5월 대선 및 6월 지방선거 참패로 사실상 정치적 사형선고를 받은 상태다. 떠나간 민심을 되돌리고 당이 살아날 수 있는 길은 오직 뼈를 깎..
01100611.20181112034130001	20181112	서울신문	"[사설] 한국당, 인적 쇄신 머뭇거리면 민심 못 얻는다"	전당대회 시기를 놓고 이견을 보인 전원책 조직강화특위 위원을 해촉한 김병준 한국당 비상대책위원장이 당협위원장 교체 작업에 대해 “이번(연말)에 인적 쇄신을 다 못 한다”고 말했다. 김 위원장은 그제 한 유튜브 방송에서 “인적 쇄신이 선거를 앞둔 시점과 달라서 길게 갈 수밖에 없다”며 “이번 당협위원장 교체는 그야말로 인적 쇄신 1차라고 봐 주시면 된다...
01100901.20181112003628001	20181112	중앙일보	[사설] 문자로 전원책 해촉하고 계파싸움하는 한국당	"전원책 변호사(전 자유한국당 조직강화특별위원)가 10일 기자들과 만나 뒤늦게 ‘외압설’을 제기했다. 
 
 김병준 당 비상대책위원장이 조강특위에 특정인을 밀어 넣으려고 인사청탁을 했으나 자신이 거절한 게 갈등의 발단이라고 주장했다. 그는 지난 9일 조강특위 위원에서 전격 해촉당한 것에 대해선 “당이 나를 하청업체 취급했다”고 불만을 터뜨렸다. 외압설에 .."
01100801.20181110090503002	20181110	조선일보	"[사설] 한국당 지도부는 내분, 의원들은 또 친박 비박 싸움"	"자유한국당 김병준 비상대책위원장이 9일 전원책 당 조직강화특위 위원을 해촉했다. 두 사람은 불과 한 달 만에 ""언행을 주의하라"" ""그런 식으로 대권 근처에 갈 수 있다고 생각한다면 착각""이라는 등 험한 말을 주고받더니 결국 갈라섰다. '혹시 했더니 역시'라는 반응이 안 나올 수 없다.한국당은 지방선거에서 궤멸적 패배를 당하고 김 위원장을 영입했다. 김 .."
01100701.20181109231809002	20181109	세계일보	[사설] 염불은 안 하고 지도부끼리 당권 싸움 벌이는 한국당	자유한국당 김병준 비상대책위원장이 전원책 조직강화특별위원회 위원을 어제 해촉했다. 김 위원장은 입장문을 통해 “당의 기강과 질서가 흔들리고 당과 당 기구의 신뢰가 더 이상 떨어져서는 안 된다고 생각했다”고 해촉 배경을 밝혔다. 전 위원도 “개혁을 거부하는 정당에 무슨 미련 있겠나”라고 반격했다. 김 위원장은 내년 2월 전당대회 개최 입장을 고수해 왔으나..
01100101.20181109204918001	20181109	경향신문	[사설]‘십고초려’했다는 전원책 한달 만에 경질한 한국당	자유한국당 비상대책위원회가 9일 만장일치 의견으로 전원책 조직강화특별위원을 해촉했다. 새 지도부 선출을 위한 전당대회 시기를 내년 2월 말로 정한 비대위에 맞선 전 위원이 ‘전대 연기’ 주장을 굽히지 않자 경질이라는 비상수단을 쓴 것이다. 전 위원도 “개혁을 거부하는 정당에 무슨 미련이 있겠느냐”며 자리를 박차고 떠났다. 비대위가 당의 인적쇄신을 위해 ..
01100101.20181106205243001	20181106	경향신문	[사설]남북협력 예산을 퍼주기로 매도하는 막무가내 한국당	국회의 내년 예산안 심의 과정에서 남북협력기금 문제가 쟁점으로 떠올랐다. 자유한국당이 비핵화 진전이 없는 상황에서 남북협력기금이 과도하게 편성됐다며 ‘대북 퍼주기 예산’이라고 비판하고 나섰기 때문이다. 김성태 원내대표는 지난 5일 “과도한 남북관계 예산을 삭감 조정하겠다”고 했다. 정부는 남북협력기금을 올해(9592억원)보다 14%(1385억원) 증액한..
01500401.20181105214009001	20181105	국제신문	[사설] 주목되는 한국당의 아동수당 ‘보편적 복지’ 방침	"자유한국당이 소득 상위 10%를 제외한 가구의 6세 이하 어린이에게 주는 아동수당을 소득 수준에 관계 없이 모든 가구에 지급하자고 주장했다. 지급 대상을 전 가구로 잡았던 더불어민주당의 보편복지 정책을 포퓰리즘이라고 비판하며 소득 상위 10%를 배제했던 종전 선별복지 논리를 뒤집는 입장이다. 선별복지에서 보편복지로 당론을 전환하는 것인지 주목된다.

한.."
01101001.20181104173826001	20181104	한겨레	"[사설] 국정원 개혁도 지체, 한국당 또 ‘몽니’ 부리나"	국가정보원 개편 작업이 난항을 겪고 있다. 국정원의 대공수사권을 없애고 명칭을 안보정보원으로 바꾸는 국정원법 개정안이 국회 정보위에 계류 중이나 자유한국당의 반대로 실종 위기에 빠져 있다. 법 실행을 3년 유예하는 조건으로 처리하는 중재안마저 거부하고 있다는 것이다. 국정원 개혁의 시급성과 권력기관 개편의 중요성을 고려하면 매우 부적절한 태도가 아닐 수..
01500601.20181101050052002	20181101	매일신문	"[사설] 한국당 당협위원장 감사, 구태와 악습에 젖은 의원 모두 교체해야"	"자유한국당이 전국 당협위원장에 대한 현지 감사에 착수했다고 하니 기대와 우려가 교차한다. 이 감사 결과를 바탕으로 당협위원장을 교체할 것이라고 하지만, 한국당의 무기력한 모습을 볼 때, 제대로 된 개혁이 가능할지 미심쩍기도 하다. 그렇더라도, 대구경북에는 바꿔야 할 당협위원장이 그 어느 곳보다 많기에 이번 당무감사를 관심 있게 주시하는 수밖에 없다. 
.."
01100611.20181101034155001	20181101	서울신문	"[사설] 확인된 5 18 성폭행, 한국당 진상조사위 협조해야"	"5 18 광주민주화운동 당시 계엄군이 여성 시위자들을 성폭행하고 성고문한 사실이 확인됐다. 어제 국가인권위원회, 여성가족부, 국방부가 공동 구성한 ‘5 18 계엄군 등 성폭력 공동조사단’의 발표에 따르면 계엄군이 자행한 성폭행 사례는 최소 17건이었다. 국가 차원의 조사로 그간의 의혹이 확인된 것은 처음이다. 무려 38년 동안 진상이 가려졌으니 그날의 .."
01400501.20181031225400002	20181031	중부일보	[사설] 당 운영 놓고 갈등분출 하는 한국당	어제 있은 자유한국당의 비상대책위원.중진의원 연석회의에서 또다시 계파 갈등이 분출했다는 얘기는 거대야당의 모래알 성향을 다시 엿보이게 한다는 짐작을 가능케 하고 있다. 일단 당내 친박 성향 의원들과 잔류파 의원들이 작심하고 ‘김병준 비대위 체제’의 당 운영 방식을 비판한 일이다. 여기에 비박 성향 의원 등이 가만히 있을 리 없었고 결국은 정면으로 반박하..
01101101.20181026051219001	20181026	한국일보	"[사설] 사법농단 특별재판부 설치, 한국당도 동참해야"	"자유한국당을 제외한 여야 4당이 25일 양승태 전 대법원장 시절 사법농단 의혹 규명을 위한 특별재판부를 설치하기로 했다. 사법농단 의혹의 핵심 당사자 다수가 현재 서울중앙지법 형사재판부 재판장을 맡고 있어서 공정한 심리가 진행되지 않을 거라는 우려에서다. 바닥에 떨어진 사법부의 신뢰 회복을 위해서는 초유의 대책이 필요하다. 
여야 4당 원내대표들은 회견.."
01100101.20181023203131002	20181023	경향신문	"[사설]한국당, 정부의 평양공동선언 비준 비판할 자격 있나"	"문재인 대통령이 23일 ‘평양공동선언’과 ‘판문점선언 이행을 위한 남북군사분야 합의서’를 국무회의의 심의 의결을 거쳐 비준했다. 두 합의서를 비준함으로써 남북 간 교류협력에 안정성을 더해 남북 간 군사 긴장완화 조치를 이어가는 한편 한반도 비핵화에 속도를 내겠다는 뜻이다. 더불어민주당과 민주평화당, 정의당은 문 대통령의 평양선언 비준을 부득이한 조치라며.."
01100201.20181019040503001	20181019	국민일보	"[사설] 한국당, 몸집 불리기보다 정체성 확립이 급선무다"	"보수 통합을 위한 자유한국당의 발걸음이 재다. 박근혜 전 대통령 탄핵에 대한 입장 정리를 위해 친박 비박 끝장토론을 추진하는 한편 탄핵과정에서 탈당한 인사들의 재영입에도 공을 들이고 있다. 출범한 지 석 달이 지났음에도 제대로 된 변화와 혁신을 보여주지 못한 김병준 비상대책위원회 체제가 이제야 본궤도에 오른 모양새다. 
 
 성과 여하에 따라서는 과거의.."
01100101.20181017205720001	20181017	경향신문	"[사설]한국당, ‘태극기부대’ 끌어안는 게 개혁이고 쇄신인가"	"제대로 된 인적 쇄신과 당 혁신에는 반보도 내딛지 못하고 있는 자유한국당이 이제는 아예 반동으로 회귀할 분위기다. 시대정신과 동떨어진 이념과 정책, 인물 등 모든 영역을 밑동부터 갈아엎는다는 각오로 임해도 폐허가 된 보수의 재건까지는 갈 길이 멀다. ‘김병준 비대위’가 출범했지만 3개월이 넘도록 습관처럼 정부 여당을 공격하고, 행동 없는 구호로만 ‘보수.."
01101101.20181013050830001	20181013	한국일보	"[사설] 한국당 ‘전원책 특위’, 보수통합 운운하며 허세 부릴 때인가"	전원책 변호사가 주도하는 자유한국당 조직강화특위가 시작부터 거센 역풍을 맞고 있다. 전 변호사가 253개 당협위원장을 새로 선정하는 인적청산 작업의 전제로 바른미래당 등과의 보수대통합을 연일 강조해서다. 한국당 혁신의 칼자루를 쥔 조강특위가 집권전략 차원에서 큰 그림을 그리는 것은 탓할 일이 아니다. 그러나 출범조차 매끄럽지 못해 잡음과 반발을 낳았던 ..
01100101.20181012203851001	20181012	경향신문	[사설]자유한국당 언제까지 헌법재판소 공백 볼모 삼을 텐가	헌법재판소 기능 정지 상태가 한 달 가까이 이어지고 있다. 헌법재판관 9명 중 5명이 지난달 퇴임한 뒤 대법원장이 지명한 2명의 재판관만 충원됐을 뿐 국회 추천 몫 3명은 인사청문회를 마쳤지만 국회 본회의에 선출안 상정조차 하지 못하고 있기 때문이다. 이로 인해 헌재는 심판 정족수(7인)를 채우지 못해 심판 기능이 전면 정지된 상태다. 이대로라면 낙태죄..
01101101.20181009050924001	20181009	한국일보	"[사설] 한국당, 국회 차원의 남북 교류ㆍ협력에 대승적 동참을"	한반도 비핵화 평화 및 전환기적 남북관계 변화에 부응하기 위한 국회 차원의 발걸음이 빨라지고 있다. 평양에서 열린 10ㆍ4 남북정상선언 기념식을 계기로 남북 국회회담 개최에 속도가 붙었고 판문점선언 및 평양공동선언의 국회 비준 동의 논의도 활기를 띠기 시작했다. 정치권이 한반도의 새 질서 태동에 동참하는 것은 바람직하고 당연한 일로 초당적 협력이 필요하..
01500601.20181007050141002	20181007	매일신문	"[사설] 한국당, 당 쪼개지는 한 있더라도 대대적 인적청산 이뤄야"	"자유한국당은 지금 ‘소멸’과 ‘회생’의 갈림길에 서 있다. 김병준 비상대책위원장이 전원책 변호사를 조직강화특별위원회(조강특위) 위원에 임명하고 인적 교체 전권을 부여했으나, 성공 확률은 미지수다. 김병준의 승부수가 성공하면 소멸을 면하고 재기의 발판을 다질 수 있지만, 실패하는 순간 그대로 나락에 떨어진다. 한국당에게는 마지막 ‘구명줄’이나 다름없다. .."
01100901.20181005164950001	20181005	중앙일보	"[사설] 한국당, 독한 인적 쇄신만이 살길"	"무기력과 침체의 늪에서 헤어나지 못하는 자유한국당이 모처럼 인적 쇄신의 칼을 뽑아들었다. 조직강화특위(조강특위)를 가동해 전국의 당협위원장 253명을 일괄 사퇴시킴으로써 대대적인 물갈이에 나선 것이다. 
 
 그러나 예상대로 쇄신은 첫 삽도 뜨기 전에 거센 역풍에 부딪혔다. 당장 친박 의원들은 4일 “인적 쇄신이 당 분열을 자초해선 안 된다”며 인적 청.."
01100611.20181005034201001	20181005	서울신문	[사설] 한국당 혁신과 쇄신 이번이 마지막 기회라는 각오로	"자유한국당 조직강화특별위원으로 내정된 전원책 변호사가 어제 조강특위 외부위원 인선을 마무리 짓고 본격적인 활동에 돌입했다. 실명은 밝히지 않았지만, 여성 2명과 본인을 포함해 남성 2명을 다음 주초 발표한다고 한다. 국민의 관심은 전 변호사가 탈냉전의 흐름을 읽지 못한 채 거대 공룡으로 전락한 한국당에서 인적 청산과 당내 혁신을 해낼 수 있는가에 모아지.."
01500401.20181004001555002	20181004	국제신문	"[사설] 한국당 부산 인적 쇄신, 지역 민심부터 읽어야"	자유한국당에 한바탕 칼바람이 몰아칠 조짐이다. 21대 총선을 위한 인적 쇄신 작업이 본격적으로 추진되고 있어서다. 한국당 비상대책위원회가 전국 231명의 당협위원장을 모두 사퇴시키고 조직강화특위(조강특위)를 가동하는 게 그 신호탄이다. 더구나 보수논객인 전원책 변호사를 특위 위원으로 영입해 각 당협 심사와 당협위원장 교체 등 조강특위의 전권을 사실상 맡..
01500601.20180928050136001	20180928	매일신문	"[사설] 한국당 인적 쇄신, 뼈를 깎는 각오로 해야"	"자유한국당의 개혁 의지가 다시 시험대에 올랐다. 김병준 비상대책위원장이 10월 인적 쇄신을 천명하면서 한국당의 텃밭인 대구경북이 술렁이고 있다. 비대위는 일단 전국의 당협위원장을 모두 물러나게 한 뒤 공모 등을 거쳐 새로 임명할 방침이다. 특히 대구경북의 22개 당협위원장이 교체 대상으로 많이 거론되고 있어 지역 정치권에 긴장감이 감돌고 있다. 
 
 .."
02100701.20180921110807001	20180921	헤럴드경제	[사설] 한국당 인적쇄신 본격화 기득세력 반발 명분없어	"김병준 한국당 비상대책위원장이 마침내 ‘인적쇄신’의 칼을 빼 들었다. 한국당은 20일 열린 김 위원장 주재하는 비상대회의에서 지역조직인 전국 당협위원장 일괄 사퇴를 의결한 것이다. 전국 253곳 당협위원회 가운데 사고지역 22곳을 제외한 모두가 그 대상이다. 판을 갈아엎고 백지위에서 다시 시작하겠다는 의도다. 본격적인 인적 청산이 시작된 셈이다. 
 
.."
01500401.20180917215854002	20180917	국제신문	[사설] 김병준호 두 달 한국당 인적 청산 없이 혁신 되겠나	자유한국당 김병준 비상대책위원장 체제가 오늘로 출범 두 달을 맞았다. 지방선거 참패 이후 거의 빈사 상태에 빠진 당의 구원투수로 등장한 그에게 안팎에서 거는 기대가 적지 않았다. 그간 극심했던 당내 갈등이 수면 아래로 가라앉으며 표면적으로 비대위 체제가 안정을 찾아간다는 평가가 없지 않다. 그러나 재창당 수준의 혁신을 이끌어야 할 김 위원장이 과연 제 ..
01500901.20180913223156003	20180913	울산매일	[사설] 한국당 당협위원장 사퇴바람 울산도 불까?	"자유한국당이 전국 253개 당협에 대한 당무감사에 들어가 본격적인 당 조직 정비에 착수한 가운데 초ㆍ재선의원 14명이 당협위원장직에서 물러나기로 결의하고 사퇴 동참을 호소하고 나섰다. 이들은 '재창당 수준의 혁신 촉구를 위한 선언문'을 발표하며 개혁에 대한 강력한 드라이브를 걸고 있다. 

이들은 선언문에서 지방선거 패배에 반성하고, 재창당 수준의 혁신.."
01500601.20180909050114001	20180909	매일신문	"[사설] 한국당, 공공기관 이전 놓고 발목잡기는 그만둬야"	"이해찬 더불어민주당 대표가 수도권 공공기관 122개를 지방으로 이전하겠다고 밝힌 이후, 정치권이 공방을 벌이고 있다. 여당은 이 대표의 제안을 환영하고, 혁신도시에 대한 추가 지원책까지 마련하겠다고 했다. 자유한국당은 반발하며 ‘여당의 총선전략’이라고 매도했다. 
 


 한국당의 반응은 이미 예상됐기에 놀라운 것은 아니지만, 반발 강도가 무척 세다. .."
01100101.20180909205817001	20180909	경향신문	[사설]자유한국당의 자가당착적 판문점선언 비준동의 반대	"자유한국당 김병준 비상대책위원장이 9일 긴급기자간담회를 열어 “한국당은 북한의 비핵화 약속 이행도 없이 국민에게 엄청난 재정 부담만 지우는 정부의 판문점선언 국회 비준동의 밀어붙이기를 결코 수용할 수 없다”고 말했다. 또 “판문점선언을 국민적 합의 과정을 생략한 채, 비핵화 이행에 대한 확실한 담보도 없이 비준동의해줄 수 없다”고도 했다. 판문점선언의 .."
01500801.20180907072440001	20180907	영남일보	[사설] 김성태 대표의 서울 황폐화 발언 한국당 당론인가	한국당 김성태 원내대표의 공공기관 이전 반대 발언이 참으로 생뚱맞다. 김 대표는 지난 5일 국회 교섭단체 대표연설 후 기자들에게 ‘공공기관 이전은 서울을 황폐화하겠다는 의도’라고 주장했다. 이는 이해찬 민주당 대표의 공공기관 이전 추진 입장에 대한 반론 제기 차원이지만 반대를 위한 반대라 하지 않을 수 없다. 수도 서울이 폭발지경인데 ‘황폐화’란 말이 ..
01400351.20180906220054002	20180906	중도일보	"[사설]소득주도성장, 한국당 등 야당 의견도 들어라"	"문재인 정부의 소득주도 성장이 연일 야당의 맹공을 받고 있다. 5일 국회 본회의 교섭단체 연설에서는 김성태 자유한국당 원내대표가 ""소득주도 성장은 세금중독 성장""이라며 비판의 날을 세웠다. 정치공세 측면을 인정하더라도 고용 쇼크, 가계소득 악화 지표를 소득주도 성장의 속도감 있는 추진 시그널로 오판하지 않기 위해서도 귀담아들을 부분이 있다. 소득주도 성.."
01100101.20180820204211002	20180820	경향신문	[사설]한국당 ‘김병준 비대위’의 ‘새 가치 정립’이 공허한 까닭	자유한국당이 20일 의원연찬회를 열고 당이 추구할 새로운 가치와 이념적 좌표를 공개했다. “인적 청산보다는 새로운 보수가치 정립에 집중하겠다”고 다짐한 김병준 비상대책위 체제 출범 이후 한 달 만에 결과물을 제시한 것이다. 김선동 여의도연구원장은 연찬회에서 “가장 큰 핵심 가치로 자유와 민주를 걸기로 했다”고 천명했다. 그리고 혁신가치로는 ‘공정’과 ‘..
01100901.20180817054822002	20180817	중앙일보	[사설] 김병준 체제 한 달  한국당의 초라한 성적표	"이번 주 여론조사(8월 3주차 리얼미터)에 따르면 문재인 대통령의 국정 수행 긍정평가는 55.6%로 집권 이래 최저를 기록했다. 더불어민주당 지지율(37%)도 1년7개월 만에 처음 30%대로 내려앉았다. 
 
 하지만 김병준 비상대책위원장 체제 한 달을 맞은 자유한국당은 대통령과 여당 지지율이 20~30%포인트나 곤두박질했는데도 반사이익을 전혀 누리지 .."
02100701.20180813113302001	20180813	헤럴드경제	[사설] 여권 지지율 추락에도 반사이익 못 챙기는 한국당	자유한국당이 김병준 비상대책위원장을 영입하며 당 개혁과 혁신에 박차를 가하고 있지만 별 성과가 없는 듯하다. 지난 주 한국갤럽 여론조사에 의하면 한국당 지지율은 11%였다. 김 위원장 취임 당시 10%였으니 한 달 가까이 되도록 제자리 걸음을 하는 것이다. 112명의 국회의원을 거느린 제1 야당이면서 지지율은 의원 6명이 고작인 정의당(16%)만도 못하..
01100101.20180812205430001	20180812	경향신문	"[사설]김병준 체제 한 달, 한국당 지지율 왜 그대로인가 생각해야"	지난주 한국갤럽 여론조사결과 자유한국당 지지율은 11%로 나타났다. 3주째 정체 상태다. 김병준 비대위원장이 취임한 7월 셋째 주 10%에서 제자리걸음을 면치 못하고 있다. 6석인 정의당 지지율은 16%로 제1야당인 한국당과의 격차를 더 벌렸다. 같은 기간 더불어민주당 지지율도 동반 하락했으나 무당층만 늘어났을 뿐 한국당은 반사이익을 누리지 못하고 있다..
01500401.20180802221106002	20180802	국제신문	[사설] 반성할 줄 모르는 한국당의 기무사 사태 물타기	민주주의와 헌정 질서를 유린하는 계엄령 문건을 작성한 기무사를 두둔하던 자유한국당이 이를 폭로한 군인권센터 소장의 성적 지향성을 문제 삼는 인신공격까지 하고 나서 물의를 빚고 있다. 김성태 한국당 원내대표는 지난달 31일 원내대책회의에서 “성 정체성 혼란을 겪는 분이 군 개혁을 주도하는 것은 어불성설”이라며 임태훈 소장을 비난했다. 군 개혁에는 성적 열..
01500601.20180730050113002	20180730	매일신문	"[사설] 한국당 대구경북발전협, 역량 키워 제 역할 해라"	"한국당 대구경북발전협의회가 28일 대구 수성구 경북도당에서 회의를 했다. 민선 7기 출범 후 첫 회의에서 이철우 경북도지사와 대구경북 국회의원들은 지역 현안에 대해 의견을 나눴다. 한국당 지역 국회의원들이 참여하는 협의회는 작년 7월 발족했다. 하지만 의원들의 무관심으로 지금껏 4차례 회의를 가질 정도로 제 역할을 못 한다는 비판을 받았다. 
 


 .."
01500801.20180721143026001	20180721	영남일보	"[사설] 한국당 김병준 비대위 체제, 보수 가치 새로 정립해야"	"자유한국당이 우여곡절 끝에 ‘김병준 혁신비상대책위원회 체제’를 출범시켰다. 김 위원장은 노무현정부 청와대 정책실장을 역임했다. 타 진영의 인물을 한국당이 영입한 셈이다.



한국당의 비대위는 탄핵정국 과정에서 인명진 목사를 영입해 시도한 뒤 두 번째다. 이번에는 6 13 지방선거 참패 이후 이뤄졌다. 홍준표 전 대표가 사퇴한 데 따른 것이다.



비.."
02100101.20180720000136001	20180720	매일경제	[사설] 국가의 과도한 시장개입 경고한 김병준 한국당 비대위원장	김병준 자유한국당 혁신비상대책위원장이 18일 취임 후 첫 기자간담회에서 던진 몇 가지 화두는 현 정부의 경제정책을 향한 의미 있는 지적이다. 김 위원장은 시민사회와 시장에 국가가 지나치게 개입해서는 안 된다고 말했다. 그는 초 중 고에서 커피 등 카페인 많은 음료 판매를 전면 금지하는 어린이식생활안전관리특별법 개정안을 예로 들었다. 미성년 학생들의 건강..
01100801.20180718040351002	20180718	조선일보	[사설] 김병준 위원장 '한국당病'과 전쟁한다는 각오를	자유한국당이 17일 김병준 국민대 명예교수를 당 비상대책위원장으로 추대했다. 김 위원장은 6 13 지방선거에서 참패한 뒤 무너진 한국당의 임시 지도부를 이끌게 된다. 한국당은 탄핵과 대선 패배에 이어 지방선거에서 궤멸적 패배를 당하고도 한 달이 넘도록 친박(親朴) 비박(非朴)으로 나뉘어 네 탓 싸움만 벌였다. 그 와중에 중진(重鎭) 의원들은 그나마 남은..
01100201.20180718040535001	20180718	국민일보	"[사설] 김병준 비대위, 한국당 해체 각오로 혁신에 나서라"	"자유한국당이 17일 김병준 국민대 명예교수를 혁신비대위원장으로 추인했다. 김 위원장은 노무현정부 시절 청와대 정책실장과 교육인적자원부 장관을 지낸 인물이다. 정치적으로 반대편에 섰던 인물을 구원 등판시킨 것은 지방선거 참패로 최악의 위기인 상황에서 근본 체질을 바꾸지 못하면 존립마저 위협받을 수 있다는 절박감의 발로로 받아들여진다. 
 
 김 위원장은 .."
01100701.20180718004123001	20180718	세계일보	"[사설] 김병준 ‘집도의’, 중증 한국당 제대로 수술하라"	노무현정부 인사에게 당의 수술을 맡기는 자유한국당의 실험이 시작됐다. 한국당은 어제 전국위원회를 열어 김병준 국민대 명예교수를 혁신비대위원장으로 추인하는 안을 의결했다. 그는 수락사를 통해 “잘못된 계파 논쟁과 진영 논리 속에서 그것과 싸우다가 죽어서 거름이 되면 큰 영광”이라고 했다. 김 위원장은 노무현정부에서 청와대 정책실장과 교육부총리 등 중책을 ..
07101201.20180718002133001	20180718	디지털타임스	"[사설] 한국당 비대위, 사즉생으로 혁신 나서라"	"자유한국당이 17일 국회에서 전국위원회를 열고 김병준 국민대 명예교수를 혁신비상대책위원장으로 확정했다. 6.13 지방선거 참패 후 내부 분란의 온갖 추태로 지리멸렬한 모습을 보여온 한국당 내홍은 일단 봉합되고, 비대위 체제로 전환하게 된다. 김 위원장이 비대위원을 선임하고 오는 24일 상임전국위원회에서 추인을 받으면 비대위는 공식 출범한다.



한국당.."
01500401.20180718214050004	20180718	국제신문	"[사설] 김병준에 메스 맡긴 한국당, 기득권 버려야 산다"	김병준 국민대 명예교수가 어제 자유한국당 혁신비상대책위원장으로 추인됐다. 한국당은 이날 전국위원회를 열어 김 위원장 선출 안건을 만장일치로 의결했다. 비대위 출범과 관련한 당내 반발이 적지 않아 전국위가 정족수를 채우지 못할 것이란 우려도 있었으나 별다른 충돌 없이 절차가 마무리됐다. 김 위원장은 이제 6 13지방선거 참패 이후 만신창이가 된 한국당을 ..
01101101.20180717050934003	20180717	한국일보	"[사설] '구원투수' 김병준 내세운 한국당, 바닥에서 시작할 준비됐나"	"총선, 대선에 이은 지방선거 참패로 궤멸적 위기에 빠진 자유한국당의 재건과 중흥을 이끌 혁신비상대책위원장에 김병준 국민대 명예교수가 선정됐다. 그러나 기대보다 걱정이 앞선다. 당 쇄신의 주도권과 절차ㆍ방향 등을 놓고 온갖 잡음과 추태를 연출한 친박ㆍ비박 계파 갈등이 해소되지 않은데다, 비대위원장의 성격과 역할, 권한을 둘러싼 논란이 계속되고 있어서다. .."
01500601.20180717050052003	20180717	매일신문	"[사설] 김병준 비대위, 한국당 살아남을 마지막 기회다"	자유한국당이 17일 전국위원회를 열어 참석자 만장일치로 김병준 국민대 명예교수를 혁신비상대책위원장으로 추인했다. 이어 23일까지 비대위원 선임을 마무리하고 24일 상임전국위원회를 거쳐 비대위 체제로 바꿀 예정이다. 지방선거 참패에도 한국당은 달라지기는커녕 이전투구를 지속해왔다. 차기 총선에 목을 매는 의원들이 기득권을 지키려 계파 싸움에 혈안이 됐다. ..
01400501.20180717225250002	20180717	중부일보	"[사설] 한국당, 김병준 비대위원장에 달렸다"	가시밭길의 예고였다. 어제 자유한국당이 알려진대로 김병준 국민대 명예교수를 당 혁신비상대책위원장으로 의결했다. 김병준 위원장은 한마디로 앞으로의 의지를 표현했다. “계파논쟁 진영논리 앞세우는 정치 인정하라고 하지 마라” 의미 있고 듣는 이에 따라서는 섬뜩했을 얘기다. 하지만 한국당내 이념적 좌표 정립부터 계파 해소까지 모든 길은 지금 그야말로 첩첩산중이..
