식별자	일자	언론사	제목	본문
01600501.20170904193037002	20170904	무등일보	"사설 (하) 자유한국당, 정기국회 보이콧 정녕 명분있는가"	"올 정기국회가 MBC 김장겸 사장 체포영장 발부에 대한 반발로 자유한국당이 보이콧을 선언하고 나섬에 따라 전반적인 차질이 빚어질 전망이다. 국회에서의 내년도 예산안(425조원 규모) 심의는 물론 새 정부의 개혁 정책 추진에 필요한 입법 활동을 비롯해 증세, 탈원전 논의 등 일정은 시작부터 파행이 불가피하게 됐다. 특히 여야가 암묵적으로 합의한 김이수 헌.."
01101001.20170903193823003	20170903	한겨레	[한겨레 사설] ‘김장겸 비호’하며 정기국회 걷어찬 자유한국당	"자유한국당이 김장겸 문화방송(MBC) 사장에 대한 체포영장 발부를 이유로 정기국회를 거부하기로 했다. 제1야당이 법을 어긴 방송사 사장을 비호하며 정기국회가 열리자마자 문을 걸어잠그고 나선 것이다. 어떤 정당성과 명분이 있는지 알 수 없다. 김 사장 거취가 북한의 6차 핵실험으로 빚어진 엄중한 안보 상황을 외면할 정도로 중대한 사안인지, 산적한 민생 현.."
01500601.20170821014628001	20170821	매일신문	[사설] 보좌진 주머니 털어 당(黨) 곳간 채우겠다는 자유한국당	"매일신문 
자유한국당이 소속 국회의원 보좌진에게 책임당원 일괄 가입 및 당비 납부를 강요해 원성을 사고 있다. 당원들의 애당심을 고취하는 한편 야당이 되면서 어려워진 당의 재정 형편도 고려해 이같이 결정했다고 한다. 하지만 대한민국 원내 제1정당이자 의석수 107석의 거대 정당이 보좌진을 상대로 마른 수건 짜내 곳간을 채우려 하는 모습은 안쓰러울 정도다.."
01500601.20170817103748003	20170817	매일신문	"[사설] 자유한국당, 지역 현안은 챙기지 않고 이벤트만 벌이나"	"매일신문 
자유한국당은 16일 홍준표 대표의 대국민 순회 토크 콘서트를 대구에서 처음 열었다고 밝혔다. 한국당이 대구를 토크 콘서트의 출발지로 삼은 것은 자신들의 굳건한 지지 기반으로 여기기 때문이다. 대구를 중요하게 생각하는 것은 고마운 일이지만, 정작 지역민에게 필요한 현안 해결에는 무관심한 태도를 보이고 있으니 뭔가 잘못돼도 한참 잘못됐다. 
한국.."
01500601.20170816113601003	20170817	매일신문	"[사설] 자유한국당, 대구경북에 '낙하산 공천'을 한다는 말인가"	"매일신문 
자유한국당 혁신위원회가 내년 6월 지방선거에서 상향식 공천을 하지 않겠다고 발표했다니 어이가 없다. 당원과 국민이 참여하는 경선을 없애고, 중앙당에서 자기 입맛대로 '전략공천' 내지 '낙하산 공천'으로 후보를 정하겠다는 것인데, 시대 흐름을 거스르는 발상이다. '낙하산 공천'의 주무대가 대구경북이 될 것으로 보이기에 더 어처구니가 없다. 
류.."
01500901.20170816223527002	20170816	울산매일	"[사설] 자유한국당 전략공천, 공정한 검증 시스템 마련해야"	"내년 지방선거를 앞두고 자유한국당이 공천제도를 상향식 공천에서 전략공천으로 확대키로 해 지역 정치권이 당혹감을 감추지 못하고 있다. 자유한국당이 공천제도를 변경한 것은 상향식 공천이 특정 지역사회 기득권 재생산에 너무 유리하고 정치 신인의 정치권 진출에 장벽이 되고 있는 만큼 전략공천 또는 책임공천의 방식을 통해 인재를 영입하기 위한 것이다. 

이번 .."
01101101.20170802051224002	20170802	한국일보	"[사설] 자유한국당 혁신선언문, 반성도 혁신도 빠뜨렸다"	"자유한국당 혁신위원회는 2일 ‘신보수주의’를 당의 새로운 가치로 제시한 혁신선언문을 발표했다. 류석춘 혁신위원장은 이날 기자회견에서 신보수주의 개념에 대해 “정의와 형평을 바탕으로 양극화와 불공정한 기득권을 타파하고 활기차며 따뜻한 공동체의 지속적인 발전을 추구하겠다”고 설명했다. 그러면서 신보수주의 가치로 긍정적 역사관, 대의제 민주주의, 서민중심경제.."
01101001.20170802174859001	20170802	한겨레	[한겨레 사설] 자유한국당의 우스꽝스러운 ‘혁신 선언’	"자유한국당 혁신위원회가 2일 ‘신보수주의’를 표방하는 혁신선언문을 발표했다. 긍정적 역사관을 바탕으로 대의 민주주의를 실현하고 서민 중심 경제와 글로벌 대한민국을 지향한다는 것인데, 그럴듯한 말들만 가져다 놓았을 뿐 제대로 된 혁신과는 거리가 멀다. 9년 동안 나라를 운영했던 보수정당의 혁신선언이라고 하기엔 내용도 너무 조잡하다. 정연한 논리도, 보수의.."
01101001.20170726180834002	20170726	한겨레	[한겨레 사설] 담뱃값 다시 내리자는 자유한국당의 ‘후안무치’	"자유한국당이 담뱃값을 인하하는 법안을 추진하고 있다. 현행 4500원을 원래 수준인 2500원으로 내리는 방안이라고 한다. 자유한국당이 새누리당 시절인 2015년 1월 담뱃값을 올렸던 걸 다시 원상복구 하자는 것이다. 홍준표 대표의 대선 공약이라고는 하지만, 공당이 세금 문제에서 2년 만에 태도를 싹 바꿔 ‘담뱃값 인상’을 없던 일로 하자는 건 염치없는.."
01100201.20170712171556001	20170712	국민일보	"[사설] 류석춘, 이래 갖고 자유한국당 혁신하겠나"	"류석춘 자유한국당 혁신위원장은 11일 기자회견을 했다. 혁신위원장 지명 후 첫 회견이다. 그는 “한국당 혁신의 목표는 가치를 실현하기 위한 조직으로 환골탈태하는 것”이라고 밝혔다. 추구하는 가치로는 자유민주주의와 시장경제, 법치주의를 들었다. 그러나 류 위원장의 회견 내용을 볼 때 한국당에 과연 변화가 일어날지 의구심이 든다. 
 
 혁신은 치열한 성찰.."
01500401.20170704000844001	20170704	국제신문	[사설] 자유한국당 홍준표 새 대표에게 바란다	"자유한국당 새 대표에 홍준표 전 경남지사가 압도적인 지지로 선출됐다. 지난해 12월 16일 이정현 전 대표가 국정 농단 사태에 대한 책임을 지고 물러난 지 반년여 만에 정상적인 당 지도부가 들어서게 된 셈이다. 홍준표 대표의 자유한국당이 '단일성 집단지도체제'로 새출발하지만 앞길에 놓인 과제는 어느 것 하나 호락호락하지 않다.

홍 대표는 ""당을 쇄신하.."
01500701.20170704230213001	20170704	부산일보	[사설] 홍준표의 자유한국당 진정한 보수정당으로 거듭나길	"자유한국당은 3일 전당대회에서 대선 후보였던 홍준표 전 경남지사를 새 대표로 선출했다. 최고위원에는 이철우 김태흠 류여해 이재만 이재영 씨 등 5명을 뽑았다. 이로써 지난해 12월 16일 이정현 전 대표 체제가 무너진 지 반년여 만에 한국당에 정상적인 지도부가 들어서게 된 것이다. 
 
107석의 원내 제1 야당인 자유한국당은 이른바 '보수 본류'로서 .."
01101101.20170625050642001	20170625	한국일보	[사설] 자유한국당 존재이유 묻게 되는 꼴불견 당권 경쟁	"자유한국당 대표와 최고위원 등 지도부를 선출하는 전당대회가 일주일여 앞으로 다가왔지만 당 안팎의 무관심과 각종 잡음으로 인해 '흥행 참패'를 피할 수 없을 것 같다. 이번 전당대회는 한국당이 대선 패배의 충격과 후유증에서 벗어나 명실상부한 제1 야당으로 자리매김하고, 새 리더십을 앞세워 내년 지방선거에서의 권토중래를 기약하는 중요 이벤트로 인식돼왔다. .."
01101001.20170623181828001	20170623	한겨레	[한겨레 사설] 추경 볼모로 국회 파행시키는 자유한국당의 몽니	여야가 추가경정예산안(추경) 처리를 놓고 대치하면서 국회가 표류하고 있다. 여야 4당 원내대표는 22일 합의 도출을 시도했지만 자유한국당이 추경 심사 자체를 거부하는 바람에 무산됐다. 우원식 더불어민주당 원내대표는 23일 “추경은 새 정권의 시작이 되는 토대”라며 “문재인 대통령이 하려는 것을 발목 잡는 것은 대선과 현 정부를 부정하는 것”이라고 자유한..
01101001.20170615181831001	20170615	한겨레	[한겨레 사설] ‘방송 정상화’ 틀어막는 적반하장 자유한국당	"자유한국당이 최근 ‘방송장악저지투쟁위원회’라는 것을 만들었다. 이들은 문재인 정부와 더불어민주당이 방송장악에 나섰다며 투쟁 결의를 다지고 있다. 이명박-박근혜 정권 내내 공영방송 장악에 혈안이 됐던 세력이 방송장악 저지를 외치다니, 진지해질수록 우스꽝스러워지는 한 편의 블랙코미디를 보는 듯하다.

 자유한국당의 방송장악저지투쟁위 첫 회의에서 정우택 대표.."
01101101.20170604050521001	20170604	한국일보	"[사설] 자유한국당 '참회록', 후회만 있고 성찰이 없다"	"자유한국당이 ""통합과 화합의 정치로 세대와 계층을 아우르고 보수의 가치를 발전적으로 계승해 대한민국 100년을 이끌어갈 미래정당으로서 자리매김하겠다""고 천명했다. 지난 주말 대선 패배 이후 처음 가진 국회의원ㆍ당협위원장 연석 연찬회 후 내놓은 결의문을 통해서다. 늦게나마 자유한국당이 패배 원인을 따져보고 반성과 쇄신의 목소리를 모은 것은 반길 일이다. .."
01101101.20170601050836002	20170601	한국일보	[사설] 자유한국당 여야정 협의체 거부 옹졸하다	우여곡절 끝에 국회 인준을 통과한 이낙연 국무총리가 1일 공식 집무를 시작했다. 하지만 자유한국당이 전날 자신들이 집단 퇴장한 가운데 이뤄진 총리 인준안 통과를 여권의 강행처리로 규정하며 강력 반발해 후유증이 만만치 않다. 한국당은 특히 “협치가 깨졌다”며 문재인 대통령과 5당 원내대표의 청와대회동에서 합의한 여야정 협의체 불참을 선언하고 이날 이 총리..
01101001.20170601181820003	20170601	한겨레	[한겨레 사설] ‘여야정 협의체’ 약속까지 깨버린 자유한국당	"자유한국당이 이낙연 국무총리 임명동의안 처리를 거부한 데 이어 여 야 정 협의체 불참 방침을 선언했다. 자신들이 반대하는 총리 인준 절차를 진행했다며 정례 원내대표 회동에 참석하지 않겠다고 했고, 이낙연 총리의 취임 예방까지 거부했다. 총리 인준을 핑계로 협치를 거부한 것도 볼썽사나운 일이거니와 갓 취임한 총리가 인사하러 오는 것까지 막아서는 건 너무도.."
01400601.20170517171649002	20170517	충청일보	[사설] 정신 못차린 자유한국당	"[충청일보 사설] 자유한국당이 지난 대통령선거에서 완패하고도 아직 정신을 못차린 모양이다. 

전통적인 보수 지지층마저 등을 돌려 개혁과 변화의 국민적 요구에 직면해 있는 한국당이 당의 쇄신을 통한 거듭나기에 온 힘을 쏟아도 모자랄 판에 당권을 둘러싸고 구태를 벗지 못한 채 계파싸움 양상을 다시 드러내고 있다. 

한국당 대선 후보였던 홍준표 전 경남지.."
01101101.20170507050518003	20170507	한국일보	[사설] 명분과 원칙 내팽개친 자유한국당 친박계 복권	자유한국당이 6일 당 비상대책위 의결을 거치지 않고 친박계 복권과 바른정당 탈당파 13명의 일괄 복당을 결정했다. 이완구 전 국무총리 등 정치자금법 위반 혐의 등으로 기소돼 당원권이 정지된 이들까지 포함하면 그 대상자가 56명이나 된다. “대선에는 지겟작대기도 필요하다”고 주장해온 홍 후보가 대사면을 추진했으나 당 지도부가 이를 따르지 않자 의결 절차 ..
01100101.20170503210141001	20170503	경향신문	"[사설]‘세월호 오보’ 낸 언론, 악용하는 자유한국당과 국민의당"	"대선 막판에 문재인 더불어민주당 후보와 해양수산부의 세월호 인양 거래설이 불거졌다. 사실이 아닌 황당한 내용인데도 자유한국당과 국민의당은 이를 상대 후보 공격에 사용했고, 세월호 유족들은 또 한번 상처를 입었다. 발단은 지난 2일 익명의 해수부 공무원 발언을 인용한 SBS의 부실 보도다. 해수부가 문 후보에게 유리하게 하기 위해 세월호 인양을 일부러 늦.."
01101001.20170331175903002	20170331	한겨레	"[한겨레 사설] 자유한국당, 대통령 후보 낼 자격 있나"	우연의 일치일까. 박근혜 전 대통령이 구속돼 구치소에 수감된 31일 그가 속한 자유한국당이 홍준표 경남지사를 대통령 후보로 선출했다. 이번 대선은 대통령 파면으로 앞당겨 치러진다는 점에서 사실상 보궐선거 성격을 지닌다. 조기 대선이 치러지는 데엔 집권여당이었던 자유한국당의 책임이 다른 어떤 집단보다 훨씬 크고 엄중하다고 할 수 있다. 그런데도 마치 아무..
01101001.20170320173812001	20170320	한겨레	[한겨레 사설] ‘국정농단’ 물타기하려는 자유한국당의 비열함	"정우택 자유한국당 원내대표가 20일 “박근혜 전 대통령의 검찰 소환조사를 보면서, 2008년 노무현 전 대통령 뇌물수수 의혹의 진상이 갑작스런 (노 전 대통령의) 자살로 은폐된 사실을 지적하지 않을 수 없다”고 말했다. 이명박 대통령 시절에 이뤄진 정치보복성 검찰 수사를 다시 끄집어내 박근혜 최순실 국정농단 사건을 물타기하려는 비열한 태도가 아닐 수 없.."
01100101.20170221205128001	20170221	경향신문	"[사설]나라 망친 자유한국당, 이젠 국회도 망가뜨리려 하나"	"국회 미래창조과학방송통신위원회 소속 야당 의원들이 그제부터 자유한국당 소속인 신상진 미방위원장에 대해 불신임 결의안을 국회에 낸 뒤 농성을 하고 있다. 미방위원 24명 중 더불어민주당과 국민의당, 정의당, 무소속 의원 등 절반이 넘는 14명이 뜻을 모은 결과다. 이들은 공영방송을 정부가 마음대로 주무르지 못하도록 하는 방송법 개정안을 신 위원장이 법안소.."
