식별자	일자	언론사	제목	본문
01100701.20180403233347001	20180403	세계일보	"[사설] 실패한 ‘최저임금 실험’, 한 번으로 족하다"	"내년도 최저임금을 결정하기 위한 최저임금위원회의 심의 절차가 시작됐다. 김영주 고용노동부 장관이 지난달 30일 최저임금위에 2019년도 최저임금 심의를 공식 요청했다. 최저임금법에 따라 최저임금위는 기초자료 분석, 전문위원회 논의 등을 거쳐 90일 이내에 최저임금안을 정해 고용부 장관에게 제출해야 한다. 
 
올해 최저임금이 시간당 7530원으로 전년 .."
02100311.20180317000006001	20180317	서울경제	[사설]최저임금 개편 이젠 국회가 결론내라	"국회 환경노동위원회가 16일 고용노동소위를 열어 최저임금 제도 개선과 관련한 법안 심사에 들어갔다. 이달 초 최저임금위원회에서 산입범위 개편 등에 대한 노사 합의가 불발되며 국회로 공이 넘어온 것이다. 첫날부터 여야 간 이견이 팽팽하게 맞서 쟁점을 정리하는 수준에 머물렀다니 갈 길이 멀기만 하다. 
 
 그래도 환노위가 최저임금 산입범위에 매월 1회 이.."
02100601.20180316003006001	20180316	한국경제	"[사설] ""최저임금 범위 넓히면 인상효과 없다""는 거짓 주장"	국회 환경노동위원회가 최저임금 산입 범위 확대를 담은 법안 심사에 들어갔다. 국회엔 ‘정기상여금 포함안’부터 ‘식비와 숙박비 등 후생복리적 임금 등을 넣는 안’까지 다섯 개의 최저임금법 개정안이 발의돼 있다. 하지만 국회 통과가 불투명하다. 한국노총과 민주노총이 강력 저항하고 있는 데다 환노위 소속 일부 의원들도 동조하고 있어서다. 어제 첫 환노위 회의..
02100311.20180316171420001	20180316	서울경제	[사설]최저임금 개편 이젠 국회가 결론내라	"국회 환경노동위원회가 16일 고용노동소위를 열어 최저임금 제도 개선과 관련한 법안 심사에 들어갔다. 이달 초 최저임금위원회에서 산입범위 개편 등에 대한 노사 합의가 불발되며 국회로 공이 넘어온 것이다. 첫날부터 여야 간 이견이 팽팽하게 맞서 쟁점을 정리하는 수준에 머물렀다니 갈 길이 멀기만 하다. 
 
 그래도 환노위가 최저임금 산입범위에 매월 1회 이.."
01300201.20180316110210003	20180316	강원일보	"[사설]최저임금 인상 악영향, 고용안정 대책 시급하다"	"고용위축이 심각하다. 최저임금 인상 여파다. 영업을 포기하거나 고용을 감축하는 자영업자가 속출하고 있다. 올해 들어 대폭 오른 최저임금 악영향이다. 이것이 일파만파 격으로 사회 전반에 번져 민생을 더 어렵게 하는 부작용이 급기야 피부로 느껴지는 실정이다.

최저임금 대폭 인상에 제대로 적응할 수 있느냐는 의문은 애초부터 제기됐다. 현실적으로 우리 경제 .."
01100801.20180315230550003	20180315	조선일보	"[사설] 일자리 증가 8년 만에 최악, '최저임금 쇼크' 시작 아닌가"	2월 취업자 수가 작년 같은 달보다 10만4000명 늘어나는 데 그쳤다. 글로벌 금융위기 이후 8년여 만의 최저다. 정부의 '신규 일자리 30만 개 창출' 목표에 크게 미달했다. 일자리 증가폭이 30만 개를 밑돌면 고용이 불안하다는 뜻이다. 일자리 마지노선이 구조적으로 무너질 위기다. 정부는 한국GM 군산 공장 폐쇄 등의 일시적 요인 때문이라고 한다. ..
01100501.20180313123004002	20180313	문화일보	<사설>최저임금 過速이 부른 ‘정부지원금 실적 닦달’ 요지경	"최저임금 과속(過速) 인상이 중소기업 소상공인은 물론 취약 근로자들에게도 직격탄이 되고 있는 가운데, 정부가 보완책으로 도입한 일자리안정자금의 실적을 올리려고 무리한 동원과 할당에 나서고 있다. 올해 3조 원이 책정된 일자리안정기금은 30인 미만을 고용한 사업주에게 근로자 1인당 월 13만 원까지 보조한다. 당연히 환영 받을 줄 알았는데 현장 반응은 싸.."
01100501.20180308120004006	20180308	문화일보	<사설>최저임금 근로시간 혼선 증폭 是正 방안 서둘러야	"최저임금에 상여금을 추가하는 등 산입 범위를 조정하려는 최저임금위원회 시도가 7일 끝내 무산되면서 정부와 국회의 몫으로 넘겨졌다. 문재인 정부의 최저임금 1만 원 정책으로 중소기업 소상공인이 직격탄을 맞고, 취약 근로자는 일자리를 잃고, 골목 생활 물가가 급등하는 등 후유증이 속출하고 있다. 고율 인상도 문제지만, 주요국과 달리 상여금 숙식비 등 고정급.."
01100201.20180308182812001	20180308	국민일보	"[사설] 국회, 상여금 포함된 최저임금법 개정 서둘러야"	최저임금위원회가 6일 최저임금 산입범위 산정을 두고 노사 간 밤샘 논의까지 벌였으나 결국 합의 도출에 실패했다. 최저임금위는 최저임금에 상여금 등을 포함시킬지 여부를 두고 여러 차례 노동계와 경영계의 이견을 조율해 왔으나 타협점을 이끌어내지 못했다. 이에 따라 앞으로 최저임금 제도개선 작업은 고용노동부로 이관돼 결국 국회의 입법과정을 통해 결정될 전망이..
01500301.20180227222534001	20180227	경상일보	"[사설]최저임금 인상 근로시간 단축, 기업체질개선 계기 삼아야"	"최저임금 인상 후유증을 걱정하는 목소리가 채 가라앉기도 전에 근로시간 단축 후폭풍이 또 한차례 우리 사회를 강타할 예정이다. 주당 근로시간을 68시간에서 52시간으로 줄이는 '근로기준법 개정안'이 논의 5년만에 27일 국회 환경노동위원회의 문턱을 넘었다. 문제는 월급은 그대로인데 근무시간이 줄어든다면 싫어할 사람이 별로 없을 것 같은데, 실제로는 각자 .."
01100101.20180220225915001	20180220	경향신문	"[사설]최저임금 산입범위 갈등, 정부가 나서 해결해야"	"최저임금위원회는 20일 전원회의를 열어 최대 쟁점인 최저임금 산입범위(산정기준) 개편을 논의했으나 최종 합의안을 도출하지 못했다. 최저임금위원회는 다음달 6일까지 소위원회를 열어 산입범위 개편 논의를 이어가기로 했다. 이날 전원회의에서 사용자위원들은 기본급과 별도로 지급되는 상여금과 숙식비, 교통비 등을 최저임금 산입범위에 넣어야 한다고 주장했다. 하지.."
02100311.20180219232315001	20180219	서울경제	[사설]최저임금 과속하면 경제 망친다는 IMF의 경고	최저임금을 너무 급하게 올리면 경제에 타격을 줄 것이라는 국제통화기금(IMF)의 경고가 나왔다. IMF는 최근 내놓은 한국 정부와의 연례협의 결과 보고서에서 “한국의 최저임금 인상이 저소득층의 소득을 끌어올려 소비를 확대할 수는 있겠지만 추가적인 급격한 인상에는 신중해야 한다”고 강조했다. 정부가 올해 최저임금을 16.4% 인상한 데 이어 앞으로도 급격..
02100311.20180218172346001	20180218	서울경제	[사설]최저임금 과속하면 경제 망친다는 IMF의 경고	최저임금을 너무 급하게 올리면 경제에 타격을 줄 것이라는 국제통화기금(IMF)의 경고가 나왔다. IMF는 최근 내놓은 한국 정부와의 연례협의 결과 보고서에서 “한국의 최저임금 인상이 저소득층의 소득을 끌어올려 소비를 확대할 수는 있겠지만 추가적인 급격한 인상에는 신중해야 한다”고 강조했다. 정부가 올해 최저임금을 16.4% 인상한 데 이어 앞으로도 급격..
02100701.20180212114134001	20180212	헤럴드경제	"[사설]현실화된 ‘최저임금의역설’, 변명으로 일관할 일인가"	"최저임금의 급격한 인상이 오히려 실업을 부추기리란 우려가 결국 현실로 드러났다. 실업자가 급격히 늘어나며 ‘최저임금의 역설’이 가시화된 것이다. 1월 실업급여 신규 신청자 수는 15만2000명으로 지난해 같은 기간보다 무려 32.2%(3만7000명) 증가했다. 고용부가 관련 통계를 작성하기 시작한 2013년 이래로 최고치다. 
 
최고 최저라는 통계적 .."
01600501.20180212201122001	20180212	무등일보	사설(상) 광주지역 최저 임금 지급률 낮고 부작용 많다	"'최저임금'은 임금의 최저 수준을 보장해 근로자의 실질 소득을 높이고 노동력의 질적 향상을 이루는데 목적을 두고 있다. 한편 최저 임금의 인상은 저임금 해소와 임금격차 완화, 소득분배 개선, 근로자의 생활 안정 및 사기 진작, 공정 경쟁을 촉진하는 효과를 지닌다. 이를 바탕으로 국민경제 전체의 건전한 발전을 꾀할 수 있게되는 것이다(최저임금법 제1조 등.."
02100311.20180208003025001	20180208	서울경제	[사설] 당정 ‘최저임금 속도 조절론’ 말로만 그치면 안된다	정부와 여당에서 최저임금 속도조절론이 부상하고 있다. 주무부처인 고용노동부의 김영주 장관까지 가세했다. 김 장관은 그제 최저임금 1만원 시점에 대해 “꼭 2020년으로 시점을 못 박지 않고 봐야 한다”고 말했다. 지난달 31일 국회 업무보고에서 김동연 부총리 겸 기획재정부 장관이 밝힌 “최저임금 인상을 목표연도에 맞추는 것은 바람직하지 않다”는 말과 같..
01101001.20180207181853001	20180207	한겨레	"[한겨레 사설] ‘최저임금 안착’ 도울 입법, 하루라도 서둘러야"	"올해 최저임금을 지난해보다 16.4% 올려 시간당 7530원으로 결정한 지 6개월 넘게 지났다. 그러나 정부가 최저임금 결정 직후, 제도 안착을 위해 해결하겠다고 밝힌 입법 과제 가운데 상당수가 아직 국회를 통과하지 못한 채 표류하고 있다.

 최저임금 제도는 법에 정한 수준 이상의 임금을 노동자에게 지급하도록 사용자를 강제함으로써 저임금 노동자를 보호.."
02100311.20180207173052001	20180207	서울경제	[사설] 당정 ‘최저임금 속도 조절론’ 말로만 그치면 안된다	정부와 여당에서 최저임금 속도조절론이 부상하고 있다. 주무부처인 고용노동부의 김영주 장관까지 가세했다. 김 장관은 그제 최저임금 1만원 시점에 대해 “꼭 2020년으로 시점을 못 박지 않고 봐야 한다”고 말했다. 지난달 31일 국회 업무보고에서 김동연 부총리 겸 기획재정부 장관이 밝힌 “최저임금 인상을 목표연도에 맞추는 것은 바람직하지 않다”는 말과 같..
02100701.20180202112214002	20180202	헤럴드경제	[사설]최저임금 지원금 신청률 낮은 건 정책 바꾸라는 신호	"최저임금 정부보조 지원금 신청률이 낮자 장관들이 거리로 나섰다는 사실은 두고두고 고개를 갸유뚱하게 만든다. 정부는 홍보부족 때문으로 판단하는 모양이지만 3조원 규모의 일자리 안정자금을 풀기로 결정한지 두달이 넘도록 신청률이 1% 남짓한 수준이라면 안내문 나눠준다고 달라질지 의문이다. 신청률이 20~30%까지 올라간다 해도 다를 건 없다. 
 
정치 투표.."
02100311.20180202232654002	20180202	서울경제	[사설]노동계 최저임금委 압박 너무 심하다	"31일 열린 최저임금제도 개선을 위한 전원회의가 노동계의 비토로 파행을 겪었다는 소식이다. 근로자위원들이 어수봉 최저임금위원장의 언론 인터뷰를 문제 삼아 퇴진을 요구하는 바람에 회의가 중단되고 공익위원들이 퇴장하는 소동까지 벌어졌다. 최저임금 산입범위 조정 등 현안은 논의조차 하지 못해 제도개선 일정에 차질을 빚을까 걱정이다. 
 
노동계가 문제 삼는 .."
02100311.20180201174103001	20180201	서울경제	[사설]노동계 최저임금委 압박 너무 심하다	"31일 열린 최저임금제도 개선을 위한 전원회의가 노동계의 비토로 파행을 겪었다는 소식이다. 근로자위원들이 어수봉 최저임금위원장의 언론 인터뷰를 문제 삼아 퇴진을 요구하는 바람에 회의가 중단되고 공익위원들이 퇴장하는 소동까지 벌어졌다. 최저임금 산입범위 조정 등 현안은 논의조차 하지 못해 제도개선 일정에 차질을 빚을까 걱정이다. 
 
노동계가 문제 삼는 .."
02100311.20180201234737001	20180201	서울경제	[사설]“최저임금 정책설계부터 잘못됐다”는 中企 하소연	"박성택 중소기업중앙회장이 신년 기자간담회에서 최저임금 인상에 따른 일자리안정자금과 관련해 “설계가 잘못된 만큼 지금이라도 보완해야 한다”고 쓴소리를 쏟아냈다. 박 회장은 “어느 기업도 부담을 떠안으면서 1년짜리 단기 지원금을 받으려 하지는 않는다”며 이런(퍼주기식) 접근법은 신중했어야 한다”고 정면으로 비판했다. 
 
 최저임금 인상 시행 한 달을 맞아.."
02100311.20180131173415001	20180131	서울경제	[사설]“최저임금 정책설계부터 잘못됐다”는 中企 하소연	"박성택 중소기업중앙회장이 신년 기자간담회에서 최저임금 인상에 따른 일자리안정자금과 관련해 “설계가 잘못된 만큼 지금이라도 보완해야 한다”고 쓴소리를 쏟아냈다. 박 회장은 “어느 기업도 부담을 떠안으면서 1년짜리 단기 지원금을 받으려 하지는 않는다”며 이런(퍼주기식) 접근법은 신중했어야 한다”고 정면으로 비판했다. 
 
 최저임금 인상 시행 한 달을 맞아.."
01100501.20180130120003007	20180130	문화일보	"<사설>최저임금 충격 한 달, 정부 보조금도 外面당하고 있다"	김영주 고용노동부 장관이 29일 서울 노원구에 설치된 이동버스에서 직접 일자리안정기금 신청 안내 서비스를 진행했다. 전국 6개 권역에 마련한 ‘찾아가는 현장접수처’의 하나다. 김 장관은 지난 22일엔 고용부 간부들에게 “당장 신청서를 들고 거리로 나가시라”고 채근했다. 중소벤처기업부 농림축산식품부 등 관련 부처에도 총동원령이 내려졌다고 한다. 장관까지 ..
01500151.20180124163725004	20180124	경남도민일보	[사설]최저임금 무력화 사업주 엄벌해야	"올해 최저임금이 큰 폭으로 오른 것을 빌미로 사업장에서 편법을 동원하는 사례들이 보고되고 있다. 대표적인 것이 포괄임금제의 악용이다. 여러 수당을 급여에 일괄적으로 포함하는 포괄임금제는, 노동자의 출퇴근 시간과 근로시간 산정이 정확히 어려운 경우에 임금 산정이 용이하다는 이유로 널리 확산하고 있다. 지난해 기준으로 10인 이상 상용직 고용 사업체의 절반.."
01100401.20180122114539002	20180122	동아일보	[사설]韓銀 “최저임금 여파로 올해 고용 2만 명 줄 것”	"한국은행이 ‘2018년 경제전망’에서 올해 최저임금 인상으로 고용이 최대 2만 명 줄 것으로 추정했다. 최저임금 인상률이 예년 수준인 6, 7% 선이었다면 신규 취업자 수가 32만 명에 이르렀겠지만 인건비 부담으로 약 30만 명에 그칠 것이라는 분석이다. 3조 원 규모의 일자리안정자금 지원 대상이 아닌 30인 이상 사업장 가운데 수익성이 낮은 곳에서 고.."
02100601.20180122001558001	20180122	한국경제	"[사설] 장관 수석 '최저임금 현장' 총출동, 정책수정으로 이어져야"	"최근 며칠 동안 주요 부처 장 차관과 청와대 핵심 간부들이 ‘최저
임금 급등 현장’을 방문했다. 최저임금 대책이 제대로 집행되고 있는지 
점검하라는 대통령 지시에 따른 것이다.

공직자의 현장 탐방을 비뚤어진 시선으로 볼 이유는 없다. 중요한 것은 장관들
과 청와대 고위 비서관들이 총출동하다시피 한 현장 방문에서 무엇을 보았고, 
어떤 교훈을 받았으며,.."
01100801.20180120205340001	20180120	조선일보	[사설] '최저임금' 현장에서 쏟아진 냉랭한 반응들	"장하성 청와대 정책실장이 18일 최저임금 대책 홍보를 위해 자영업 현장을 찾았다. 서울 신림동 한 분식집에서 장 실장이 최저임금 인상의 장점을 설명하자 60대 종업원은 ""사람들이 임금 올라간다고 좋아는 하겠죠. 그렇지만 장사가 잘돼야 임금 받는 게 편하죠. 장사가 안돼 문 닫는 사람이 많다""고 했다. 저마다 홍보물을 들고 현장에 나간 다른 장관들도 비슷.."
01100401.20180120114328001	20180120	동아일보	"[사설]최저임금 홍보 나선 靑과 장 차관, ‘쇼통’ 말고 소통을"	"김영록 농림축산식품부 장관이 어제 홍장표 대통령경제수석, 주현 중소기업비서관과 함께 서울 중구 음식점에서 최저임금 인상 취지와 일자리안정자금 지원 방안을 홍보했다. 최수규 중소벤처기업부 차관도 인천 연수구 소상공인 점포를 방문했다. 18일 장하성 대통령정책실장이 서울 관악구의 소상인들을 찾은 데 이은 현장 행보다. 
 
 청와대와 경제부처 고위 관료가 .."
01500601.20180120000500045	20180120	매일신문	[사설] 최저임금제 부작용 극복 위해 과감한 대책 필요	" 올해부터 최저임금이 인상됨에 따라 단기 계약직, 아르바이트생 등 일자리 취약 계층의 고용 불안이 현실화되고 있다. 소상공인과 중소기업들은 인건비 부담을 최소화하기 위해 고용을 줄이거나 직원을 내보내는 모습을 보이고 있어 걱정스럽다. 정부가 최저임금 인상으로 경제 활성화와 일자리 증가를 가져올 것이라고 홍보하고 있지만, 후폭풍이 여전히 거센 상태다. 달.."
01100501.20180119120004003	20180119	문화일보	<사설>최저임금 사태 本質 잘못 짚은 靑 정책실장 현장방문 쇼	"최저임금 과다 인상으로 소상공인 등의 반발이 거세자 장하성 청와대 정책실장이 18일 현장 방문에 나섰으나 사전 각본에 따른 것으로 드러났다. 전날 중소벤처기업부 산하 기관 직원이 서울 관악구의 분식집 정육점 마트를 찾아 정책 홍보 팸플릿을 나눠주며 “잘 읽어보고 좋게 답해 달라”고 했고, 장 실장은 그 동선을 따랐다는 것이다. 그러나 분식집 종업원의 발.."
01100101.20180118205819003	20180118	경향신문	"[사설]최저임금 위한 소상공인 대책, 현장이 중요하다"	"정부와 여당이 18일 ‘소상공인과 영세중소기업 지원대책 이행사항 점검 및 보완대책’을 발표했다. 최저임금 인상에 따른 소상공인의 경영난을 덜어주기 위한 조치들이다. 정부와 여당은 소액결제 업종에 대한 카드수수료 인하방안과 상가임대료 안정화를 위한 장기 대책을 내놓았다. 또한 소상공인을 위한 초저금리 프로그램, 소상공인 생계형 적합업종 지정, 전통시장 주.."
02100601.20180118002915001	20180118	한국경제	"[사설] ""최저임금 공격은 문재인 정부 성공 막으려는 것""이라는 인식"	"지난 16일 청와대에서 열린 문재인 대통령과 중소 벤처기업 및 소상공인
과의 첫 만찬 간담회가 ‘소통의 자리가 아니라 요식적인 만남으로 끝나고
 말았다’는 탄식이 중소기업인들 사이에서 나오고 있다. 대통령과의 만찬
이 최저임금 인상으로 벼랑 끝으로 몰리고 있는 영세 기업 및 소상공인의 고충
을 제대로 전달하는 기회가 될 것으로 기대했으나, 거꾸로 정부 .."
01100401.20180117113439001	20180117	동아일보	[사설]최저임금 부작용 ‘폭탄 돌리기’ ‘벌주기’로는 해결 못 한다	공정거래위원회는 어제 하도급업체가 최저임금 인상으로 인건비가 늘면 원청업체에 납품대금 인상을 요구할 수 있게 하는 ‘하도급법 개정안’을 공포했다. 최저임금 인상에 따른 중소 하청업체의 인건비 부담을 원청기업도 부담하라는 것이다. 그제는 고용노동부가 최저임금 위반으로 사업주가 유죄 판결이 확정되면 명단을 공개하고 신용 제재도 하겠다고 나섰다. 임금 체불 ..
01100501.20180116115003001	20180116	문화일보	<사설>최저임금 폭탄에 信不者 낙인 소상공인 고통 더 키운다	"최저임금 1만 원 정책이 곳곳에서 파열음을 내고 있는 가운데 문재인 정부가 또 한 번 무리수를 던졌다. 고용노동부는 15일 최저임금 위반 사업주 명단을 공개하고, 신용 제재하는 방안을 추진하겠다고 밝혔다. 사업주는 3년 간 구인활동이 막히는 건 물론, 7년 간 신용불량자 취급을 받아 금융권 대출도 끊긴다. 신불자(信不者) 낙인은 사업 기회를 박탈하는 경.."
02100701.20180116113410002	20180116	헤럴드경제	[사설]최저임금 위반 명단공개 소상공인 사업 접어야 할판	정부의 최저임금 위반 사업주 명단 공개 추진 방침에 업계가 크게 반발하고 있다. 안그래도 올해 최저임금이 7530원으로 전년보다 16.4%나 오르는 바람에 중소기업 및 소상공인이 혹독한 홍역을 치르고 있다. 이런 판에 정부가 위반 사업주 명단 공개라는 채찍까지 들고 나서니 심리적 부담은 백배 가중될 수밖에 없다는 게 이들의 절박한 하소연이다. 이러다 그..
01100101.20180114210947001	20180114	경향신문	[사설]최저임금을 대하는 압구정동과 울산 태화동의 차이	"최저임금 인상을 앞둔 지난해 말 232가구가 거주하는 울산 태화동 주상복합아파트 리버스위트에는 안내문이 내걸렸다. 새해부터 최저임금이 인상돼 부득이하게 관리비를 올릴 수밖에 없어 2가지 안으로 입주민 투표를 실시한다는 내용이었다. 투표안에는 최저임금 7530원에 맞춰 경비원의 급여를 인상하는 방안과 휴게시간을 1시간30분 늘리고, 경비원 수를 감축하는 .."
01300201.20180110095034002	20180110	강원일보	"[사설]최저임금 인상 후폭풍, 물가인상 어떻게 할 건가"	최저임금 인상에 따른 혼란이 만만치 않다. 후폭풍 이다. 대폭 인상 결정 당시부터 예상했던 바지만 파장이 악순환을 불러일으키고 있다. 순기능은 고사하고 임금 부담으로 인해 서민들의 일자리가 속절없이 사라지고 있다. 기업들이 임금 지급 편법까지 동원하는 등 전전긍긍하고 있다고 한다. 인건비 부담이 커지자 시중의 물가도 줄줄이 오를 조짐을 보이는 가운데 식..
01400351.20180109220120001	20180109	중도일보	[사설]최저임금 인상 불안감 해소책 필요	"올해 최저임금 인상안 7530원이 시행된 지 불과 일주일이 지났지만 노동자의 고용불안 가속화 등을 우려하는 목소리가 나오고 있다. 최저임금 인상으로 청년들의 아르바이트 일자리가 줄어들고, 기업주들은 근로자 고용을 꺼린다는 얘기다. 최저임금 인상에 따른 소득증가로 경제 선순환을 이루겠다는 정부로선 고민할 수밖에 없는 상황이다. 막연한 불안감이라고 치부할 .."
01100101.20180108204055002	20180108	경향신문	[사설]최저임금 인상에 편법 꼼수 동원 안된다	최저임금 인상 흔들기가 도를 넘어서고 있다. 최저임금 7530원이 시행된 지 열흘도 안된 시점에서 노동자의 임금을 제대로 지급하지 않으려는 편법과 꼼수가 횡행하고 있는 것이다. 재단적립금만 수천억원에 이르는 연세대 고려대 홍익대 등은 인건비 절감을 이유로 경비원과 청소노동자를 단시간 계약직으로 교체하고 있다. 서울 압구정동 아파트에선 경비원의 최저임금 ..
01100501.20180108115005009	20180108	문화일보	<사설>최저임금 逆風 본격화 ‘1만원 공약’ 전면 再考해야	"연초부터 최저임금 과속 인상의 역풍(逆風)이 심상찮다. 지난 1일 시행에 들어간 역대 최대 폭 ‘16.4% 인상’을 감당할 재간이 없는 영세 자영업자와 중소기업들이 살아남기 위해 몸부림치고 있다. 중견기업은 물론 대기업도 사정은 대동소이하다. 고용시장 취약층의 ‘날벼락 감원’이 속출하고 있다. 청소 경비인력, 주차관리, 사무직 등 그 업종도 무차별적이다.."
01100801.20180108201655001	20180108	조선일보	[사설] 연초부터 몰아치고 있는 '최저임금의 역설'	과도한 최저임금 인상이 현실화된 후 부작용이 쏟아지고 있다. 대학은 경비원들이 정년퇴직하자 그 자리를 신규 채용으로 채우지 않고 무인(無人) 경비 시스템을 설치했다. 청소원 자리는 시간제 아르바이트로 대체했다. 그러자 이에 반발하는 노조가 아르바이트 근로자의 출근을 저지하고 있다. 서울 한 아파트 단지는 직접 고용하던 경비원들을 전원 해고하고 위탁 채용..
01200201.20180108201644003	20180108	경인일보	"[사설]최저임금 인상, 서민들만 고단하게 생겼다"	문재인정부의 국정 핵심과제인 소득주도성장이 새해벽두부터 주목되고 있다. 최저임금 인상의 부작용들이 동시다발적으로 불거지기 시작했는데 첫 징후로 제품가격들이 줄줄이 인상되고 있는 것이다. 오뚜기 등 음식료업체들이 최저임금 인상을 전후해 제품가격을 평균 5~14% 가량 올렸다. 서울 번화가 음식점과 카페 등은 인건비 상승을 보전하기 위한 고육책으로 가격을 ..
01101001.20180105181804001	20180105	한겨레	"[한겨레 사설] ‘7530원 최저임금’, 갈등 부추기는 목소리들"	"‘최저임금 7530원’이 시행된 새해 첫주, 부작용을 우려하는 목소리가 터져나오고 있다. 연세대 등 대학가의 청소직원 단시간계약직 채용 움직임, 외식업계의 햄버거를 비롯한 가격 줄인상 예고, 압구정동 구현대아파트에서 94명 경비원 전원에게 해고 통보 . 이 모든 현상의 주범이 ‘최저임금 16.4% 인상’이라는 지적이 쏟아졌다. 

 결론부터 말하면, 과.."
02100311.20180103233347001	20180103	서울경제	[사설] 현실화된 ‘최저임금 후유증’ 정부 눈엔 안보이나	"새해 벽두부터 최저임금 인상에 따른 후폭풍이 현실화하고 있다. 외식업계는 인건비를 감당하지 못해 치킨과 햄버거 가격을 평균 6%나 올렸으며 화장품 가구 등 생활용품의 가격 인상도 줄을 잇고 있다. 최저임금 인상이 일자리 문제를 넘어 물가 상승을 유발한다는 지적까지 나오는 판이다. 
 
 최저임금 인상에 따른 후유증이 예견되기는 했지만 범위와 규모가 훨씬.."
01200101.20180103221315001	20180103	경기일보	[사설] 최저 임금 인상 핑계로 새해 물가 폭등 조짐 / 고용주 아닌 서민이 임금 채워 주는 꼴이다	"전태일 열사가 대통령에게 부치려 한 편지가 있었다. 근무여건 개선, 근무 시간 단축, 직업병 진료 등 다양한 건의가 포함돼 있다. 그 가운데 ‘최소한의 임금 기준’도 있다. “시다공의 수당 현 70원 내지 100원을 50% 이상 인상하십시오 절대로 무리한 요구가 아님을 맹세합니다. 인간으로서의 최소한의 요구입니다.” 하루 15시간 일하고 한 달에 1만원.."
02100311.20180102173156001	20180102	서울경제	[사설] 현실화된 ‘최저임금 후유증’ 정부 눈엔 안보이나	"새해 벽두부터 최저임금 인상에 따른 후폭풍이 현실화하고 있다. 외식업계는 인건비를 감당하지 못해 치킨과 햄버거 가격을 평균 6%나 올렸으며 화장품 가구 등 생활용품의 가격 인상도 줄을 잇고 있다. 최저임금 인상이 일자리 문제를 넘어 물가 상승을 유발한다는 지적까지 나오는 판이다. 
 
 최저임금 인상에 따른 후유증이 예견되기는 했지만 범위와 규모가 훨씬.."
01100401.20180102105228001	20180102	동아일보	[사설]최저임금 오른 만큼 가격인상 부담 감당할 수 있나	"올해부터 최저임금이 시간당 7530원으로 작년에 비해 한꺼번에 16.4% 오른다. 인건비 부담 등을 이유로 지난해 12월 이미 KFC가 치킨, 햄버거 등 24개 품목의 가격을 평균 5.9% 올렸다. 놀부부대찌개와 신선설농탕도 주요 메뉴 가격을 5.3 14% 인상했다. 지난해 가격 인상을 시도했다가 공정거래위원회 위세에 눌려 인상 계획을 철회한 BBQ 등.."
01100611.20171228034337003	20171228	서울신문	[사설] 최저임금제 개선 중소 영세기업도 보듬길	최저임금위원회가 상여금과 급식수당을 최저임금에 포함하는 쪽으로 제도 개선 방향의 가닥을 잡은 것은 바람직하다. 이 권고안대로라면 내후년부터는 대기업 정규직의 과도한 임금 인상을 막을 수 있을 것이다. 상여금 비중이 큰 대기업 정규직이 최저임금 인상의 혜택을 받는 불합리와 모순을 피할 수 있다. 상여금과 각종 수당을 합쳐 수천만원대 연봉을 받는 직장인이 ..
01100501.20171226140005002	20171226	문화일보	<사설>갈수록 폐해 커지는 ‘비정규직 0-최저임금 1만원’ 公約	"최저임금 1만 원, 비정규직의 정규직화 등 문재인 정부의 핵심 친(親)노동 정책이 주요 분기점에 도달했다. 문 대통령이 ‘비정규직 제로(0)’를 선언했던 인천공항공사의 정규직화 시한이 31일이고, 2020년까지 1만 원을 위한 최저임금 인상의 첫 조치로 내년 1월 1일부터 16.4%(시급 1060원) 오른다. 하지만 취지와 달리 현장에선 축복은커녕 혼란.."
02100311.20171222234644001	20171222	서울경제	[사설] ‘근로시간 최저임금’ 핑퐁게임 할 땐가	"한시가 급한 노동현안 처리가 기어코 해를 넘길 모양이다. 근로시간 단축을 위한 근로기준법 개정은 여야 간 이견으로 연내 처리가 사실상 무산됐고 최저임금 산입범위 개편 문제도 여권의 불협화음으로 방향을 잡지 못하고 있다. 산업현장에서는 당장 숨넘어간다고 아우성을 치는데도 강 건너 불 보듯 하는 한가한 행태에 한숨만 나온다. 
 
 심각한 것은 여야는 물론.."
02100311.20171221174731001	20171221	서울경제	[사설] ‘근로시간 최저임금’ 핑퐁게임 할 땐가	"한시가 급한 노동현안 처리가 기어코 해를 넘길 모양이다. 근로시간 단축을 위한 근로기준법 개정은 여야 간 이견으로 연내 처리가 사실상 무산됐고 최저임금 산입범위 개편 문제도 여권의 불협화음으로 방향을 잡지 못하고 있다. 산업현장에서는 당장 숨넘어간다고 아우성을 치는데도 강 건너 불 보듯 하는 한가한 행태에 한숨만 나온다. 
 
 심각한 것은 여야는 물론.."
02100311.20171221224350001	20171221	서울경제	[사설] 가격인상에 고용축소 최저임금 후폭풍 우려된다	내년 1월부터 최저임금이 16.4%나 오르는 가운데 외식업체들이 음식 가격을 잇달아 인상하고 있다. 20일 서울경제신문에 따르면 놀부부대찌개가 최근 부대찌개류 가격을 종전보다 평균 5.3% 올렸다. 2010년 6월 이후 7년여 만의 가격 인상으로 최저임금 인상에 따른 인건비 부담 증가가 크게 작용했다고 한다. 신선설농탕도 이달 초부터 주요 메뉴 가격을 ..
