식별자	일자	언론사	제목	본문
01100201.20140903033055002	20140903	국민일보	[사설] 세월호 같은 카페리 운항 원칙적 금지가 맞는데	정부가 세월호 참사 4개월여 만에 ‘연안여객선 안전관리 혁신대책’을 내놨다. 박근혜 대통령은 세월호 참사 발생 후 곳곳에 쌓인 적폐를 청산하고 국가 대혁신을 하겠다고 했지만 300여명의 소중한 목숨을 잃고 나온 대책 치고는 안일하다는 느낌을 지울 수 없다. 세월호 참사는 승객 안전을 도외시한 채 눈앞의 이익 추구에만 급급했던 선사와 이를 묵인하거나 관리..
01100101.20140903100000012	20140903	경향신문	[사설]이런 부실 대책으로 제2의 세월호 막을 수 있나	정부가 어제 제2의 세월호 사고를 막기 위한 연안여객선 안전관리 대책을 내놨다. 노후선박 연령 제한을 30년에서 25년으로 단축하고 영세 노선에 공영제를 도입하는 게 주된 골자다. 안전투자가 소홀한 노선은 정부가 직접 선사 운영에 참여해 안전관리의 문제점을 개선하겠다는 취지다. 신규 선사의 진입 장벽을 해소하고 안전검사 대행을 해외 선박검사기관에 개방하..
01100101.20140901100000115	20140901	경향신문	"[사설]새누리, 철지난 ‘배후론’으로 세월호 정국 호도 말라"	새누리당에는 불리한 이슈에 대처하는 공식이 있다. 처음엔 무조건 납작 엎드린다. 시간이 흐르면 ‘한 번만 더 기회를 달라’며 눈물로 호소한다. 그럼에도 이슈가 소멸하지 않으면 전가의 보도를 꺼내 든다. ‘불순한 외부세력’이 개입해 ‘순진한 국민’을 ‘배후 조종’한다는 음모론이다. 새누리당이 세월호특별법 정국에서도 어김없이 공식을 밟아가고 있다. 김무성 ..
01100701.2014083110015099441	20140831	세계일보	"[사설] 세월호 정치 파행, 정기국회도 공전시킬 건가"	"정기국회가 오늘 시작된다. 국민이 낸 세금으로 꾸리는 새해 나라 살림을 어떻게 알뜰하고 효과적으로 만들지를 결정하고, 민생을 일으킬 방법을 논의해야 하는 국회다. 하지만 그런 국회는 기대하기 힘들어지고 있다. 세월호특별법을 둘러싸고 알맹이 없는 공방만 이어가고 있는 탓이다. 야당은 “개회식에는 참석하겠다”고 했다. 이후 의사일정을 어떻게 할 것인지에 대.."
02100101.20160128122212874	20140830	매일경제	[사설] 세월호 쇼크 딛고 일어서는 景氣 북돋우려면	"지난달 산업활동 동향을 보면 미약하나마 경기 회복의 싹이 다시 조금씩 돋아나고 있음을 알 수 있다. 전체 산업생산 증가율은 세월호 충격이 있었던 지난 4월과 5월에는 각각 전월 대비 -0.6%, -1%였으나 6월과 7월에는 2.2%, 0.2%로 회복세를 유지하고 있다. 전년 동월 대비로는 지난 5월 -2.1%를 기록한 후 6월 0.4%, 7월 3.4%로.."
01500601.20140829105926001	20140829	매일신문	[사설] 세월호 특별법 ‘투쟁’으로 새정치연합은 무엇을 얻었나	 새정치민주연합이 옹색한 처지에 몰렸다. 장외 투쟁의 명분으로 삼았던 세월호 유가족 김영오 씨의 단식이 중단된데다 세월호 특별법안을 놓고 유가족과 새누리당이 미약하나마 접점을 찾아가고 있는 상황이다. 만약 새누리당의 희망대로 추석 전에 유가족과 협상이 타결된다면 새정치연합은 그야말로 낙동강 오리 알 신세로 전락한다. 그 원인은 냉정한 자세를 유지하지 못..
01100101.20140828100000032	20140828	경향신문	"[사설]새누리당, 세월호 유족 만남에서 전향적 결단을"	"새누리당 이완구 원내대표와 세월호 유가족 대표단이 어제 만나 세월호특별법 문제를 논의했다. 지난 25일 어렵사리 첫번째 면담을 한 다음 약속했던 2차 협의를 진행한 것이다. 당장의 구체적 성과물 도출 여부를 떠나 국회 입법권을 쥐고 있는 여당이 세월호 유가족과 대화의 자리를 이어가는 것, 어찌 되었든 소망스러운 일이다. 이제 유가족이 동의하지 않는 세월.."
01200101.20160424125119886	20140827	경기일보	"[사설] 세월호에 갇힌 정국, 출구를 찾아라"	정치권이 세월호특별법의 해결책을 찾지 못한 채 강경 대치를 계속하면서 결국 파국을 맞았다. 새정치민주연합은 25일 여야와 유가족이 참여하는 3자협의체 제안을 새누리당이 거부하자 강력한 대여투쟁을 선언하고 국회 예결위장에서 철야농성에 돌입했다. 꼬일대로 꼬인 정국은 한치 앞도 내다볼 수 없는 안갯속으로 빠져들고 있다. 이를 바라보는 국민들은 속이 터지고 ..
01101101.2014082710016608586	20140827	한국일보	[사설] 세월호 해법 집권여당의 정치력에 달렸다	새누리당 이완구 원내대표가 27일 세월호 참사 유가족 대표들과 만나 세월호 특별법 제정과 관련한 쟁점을 논의했다. 지난 25일에 이어 두 번째다. 그간 데면데면해온 양측이 합의에 이르기에는 부족한 부분이 있지만 꼬인 정국을 풀 수 있는 좋은 흐름인 것만은 분명하다. 입법 협의가 여야가 아닌 여당과 이해당사자 간에 이뤄지고 있는 전례 없는 사정이기 때문이..
01500701.2014082710015066175	20140827	부산일보	[사설] 새누리-유가족 진정성 갖고 세월호 해법 찾기를	새누리당 지도부와 세월호 유가족들이 25일 만남을 가진 데 이어 오늘 구체적인 중재안을 가지고 다시 만나기로 했다. 새누리당 지도부는 세월호 유가족들과 비공개 회동을 가진 후 '허심탄회한 대화로 그동안 오해를 씻었다'며 '앞으로 가족들과 진정성을 갖고 계속 대화해 나가겠다'고 밝혔다. 처음에 격앙된 상태로 회동에 임했던 세월호 유가족들 역시 회동 후에는..
01100201.20140826033055002	20140826	국민일보	"[사설] 세월호 정국, 최악의 국론 분열만은 막자"	세월호 참사 이후 온 국민은 한목소리로 “대한민국은 달라져야 한다”고 외쳤었다. 세월호를 칠흑의 바닷속으로 가라앉게 만든 모든 적폐를 해소하는 것이 300여명의 희생을 헛되게 하지 않는 것이라고 다짐하고 또 다짐했었다. 그 다짐은 전국을 노란 리본으로 뒤덮었다. 그러나 거기까지였다. 적폐 해소에 총력을 모아야 할 골든타임을 놓치고 참사 4개월이 지나도록..
01400351.2014082610016954585	20140826	중도일보	"[사설]한국 경제, 세월호에 묶여 있다"	"[대전=중도일보] 박근혜 대통령이 세월호특별법 대치정국에 대해 한마디 했다. 박 대통령은 25일 수석비서관회의를 주재한 자리에서 “9월 정기국회는 예산국회이고 국정감사 국회로 진행되는 만큼, 사실상 민생법안을 처리해서 경제를 살릴 수 있는 유일한 기회”라고 강조했다. 이어 박 대통령은 “지금 그 기회가 묶여 한 발짝도 나가지 못하고 있다”고 말했다.

.."
01500701.2014082610015056152	20140826	부산일보	"[사설] 야, 강경투쟁으론 세월호 정국 풀 수 없어"	세월호 정국이 표류하고 있다. 새정치민주연합은 여 야 유족 3자 협의체 구성이 안 될 경우 고강도 대여 투쟁을 벌이겠다고 엄포를 놓기에 바쁘다. 새누리당은 여야 합의안을 일방적으로 파기한 야당의 행태를 비난하기에 급급할 뿐 추후 협상에 무게를 두지 않는 모습이다. 박근혜 대통령 역시 '대통령이 직접 나서 달라'는 야당과 유족들의 요구에 응답을 하지 않고..
01100101.20140825100000034	20140825	경향신문	[사설]여권의 세월호 해법을 듣고 싶다	"새정치민주연합은 적어도 세월호특별법 문제에 관한 한 역할이 없다. 새누리당과 합의한 세월호특별법을 두 번 모두 세월호 참사 가족으로부터 거절당함으로써 가족들의 의사를 대변할 자격을 상실했기 때문이다. 새누리당과 어떤 형식이든 다시 협상하는 것이 사실상 불가능해졌고, 협상을 요구할 명분도 없다. 새정치연합이 겨우 할 수 있는 것은 집권세력에 부탁하는 일이.."
01101001.2014082510015051078	20140825	한겨레	[사설] 세월호 정국과 집권여당의 책무	세월호 유족 대표들이 25일 이완구 새누리당 원내대표와 만났지만 특별법 협상의 돌파구는 좀처럼 열리지 않고 있다. 새누리당은 야당이 제의한 ‘유족을 포함한 3자 협의체’ 구성을 거부했다. 새정치민주연합은 3자 협의체가 받아들여지지 않으면 강도 높은 대여 투쟁을 펼치기로 했다. 특별법의 논점이 법안 내용에서 논의 틀로 이동했지만 여야가 또다시 평행선을 달..
01100101.2014082410015042263	20140824	경향신문	[사설]여권의 세월호 해법을 듣고 싶다	"새정치민주연합은 적어도 세월호특별법 문제에 관한 한 역할이 없다. 새누리당과 합의한 세월호특별법을 두 번 모두 세월호 참사 가족으로부터 거절당함으로써 가족들의 의사를 대변할 자격을 상실했기 때문이다. 새누리당과 어떤 형식이든 다시 협상하는 것이 사실상 불가능해졌고, 협상을 요구할 명분도 없다. 새정치연합이 겨우 할 수 있는 것은 집권세력에 부탁하는 일이.."
02100601.20160125235818430	20140824	한국경제	"[사설] 세월호는 세월호, 경제는 경제다"	"새정치민주연합이 오늘 의원총회를 열어 국회 대책을 논의한다. 세월호 특별법
 문제로 꽉 막힌 상황에서 26일부터 시작할 예정인 1차 국정감사와 당면한 민생
법안을 어떻게 처리할지 당론을 정한다는 것이다. 8월 임시국회가 소집만 됐을
 뿐 개점휴업이다. 중요한 전기가 될 것이란 관측이 나온다.

그렇지만 낙관적이지 않다. 새정치연합 일각에서 세월호 특별법.."
01500801.2014082310015037315	20140823	영남일보	[사설] 세월호 유족들이 大乘的 결단을 내린다면	"세월호 특별법 제정을 촉구하며 광화문 광장에서 단식해온 유족 김영오씨가 22일 병원으로 이송됐다. 김씨가 이날 점심부터 식사를 하고 있다는 일부 보도가 있었지만, 실은 단식을 중단하지 않겠다는 뜻을 직접 밝혔다니 안타까울 따름이다. 목숨 건 단식이 40일을 넘긴 만큼 이제 단식을 중단하고 악화된 몸을 추스려 하루 속히 건강을 회복하기 바란다.



세월.."
02100311.20160318053313683	20140821	서울경제	"[사설] 문재인 단식, 세월호 정국 파행 부채질하나"	"세월호 특별법 처리를 둘러싼 정국파행이 장기화 조짐을 보이는 가운데 문재인 새정치민주연합 의원이 사흘째 단식을 하고 있다. 세월호 희생자 가족인 '유민 아빠' 김영오씨의 단식농성 중단을 촉구하는 차원이라지만 19일 여야 합의안에 대한 반대 입장을 분명히 한 것으로 받아들여진다. 

세월호 파행정국을 풀 주체가 국회가 아니라 세월호 참사 유가족들이 돼가는.."
01600501.20160217075134548	20140821	무등일보	사설(하) 우리 모두 세월호 유족 위로 못한 자성을	"여야의 세월호 특별법 재합의가 또다시 새정치민주연합 내부 반발과 유가족들의 반대에 부닥쳤다. 재합의안이 장애물에 걸린 가운데 시선은 야당 내부기류의 향배를 넘어 유가족들의 동향에 쏠리고 있는 모습이다. 새정치연합은 유족들이 반대하는 특별법은 받아들일 수 없다는 입장이어서 결국 문제 해결의 관건은 유족들에게 걸려있는 상황이다.
우리사회가 세월호 참사후 넉.."
01500601.20140820112333001	20140820	매일신문	[사설] 세월호 유가족 심경 이해되지만 법 체계는 지켜야	 19일 여야 원내대표가 극적으로 재합의한 ‘세월호특별법안’이 폐기될 위기에 처했다. 새정치민주연합이 의원총회에서 합의안의 추인을 보류했기 때문이다. ‘이 정도면 됐다’며 동의하는 의원들도 있지만 전체적인 분위기는 ‘재협상’ 쪽이다. 이렇게 된 배경에는 세월호 유가족의 반발이 자리하고 있다. 유가족들은 여야 합의 직후 “합의안에 반대하며 재협상을 요구한..
01101001.2014082010015017436	20140820	한겨레	"[사설] 세월호 특별법, 유가족 동의가 최우선이다"	세월호 유가족들이 20일 여야가 전날 재협상 끝에 합의한 세월호 특별법 안을 공식 거부하면서 특별법 처리가 총체적 난기류에 빠졌다. 1차 합의 때보다 상황이 더 복잡하게 꼬여버린 것이다. 당장 새누리당을 비롯한 보수세력들은 ‘국회 위의 유족’이니 ‘특별법 발목 잡는 유족’이니 하며 유가족들에게 융단폭격을 퍼붓고 있다. 과연 정치권의 합의를 외면하는 유족..
01500701.2014082010015012734	20140820	부산일보	"[사설] 세월호 특별법 인준 보류, 정치력 한계인가"	여야가 19일 세월호 특별법안에 재합의했다. 새정치민주연합이 지난 7일 여야 원내대표 회담에서 타결했던 세월호특별법안을 뒤집은 지 12일 만에 이룬 합의다. 특검추천위원회 7명 중 여당 몫인 2명을 야당과 세월호 유족들의 동의를 받아 임명키로 뜻을 모은 것이다. 특검 추천 위원 중 과반수(4명)를 사실상 야당과 유족들의 영향권에 두기로 합의한 것이 골자..
01200101.20160424093635111	20140819	경기일보	"[사설] 교황의 세월호 행보, 정치권 향한 경고일수도"	"교황의 한국 방문에 대한 뉴욕타임스의 시각이 눈길을 끌었다. 신문은 15일 보도를 통해 ""프란치스코 교황이 격식을 차리지 않는 겸허한 몸짓으로 한국인들에게 깊은 인상을 남기고 있다""고 전했다. 특히 ""교황이 300명 이상이 숨진 세월호 참사로 수개월간 고통을 겪고 있는 한국에 도착한 첫날 희생된 학생의 아버지 등 유가족 4명을 만난 자리에서 '내 가슴이.."
01101001.2014081810014998313	20140818	한겨레	"[사설] 세월호 특별법, 대통령 결단에 달렸다"	"우려했던 세월호 특별법 장기표류가 현실화할 조짐이다. 국회 본회의가 잡힌 18일에도 여야 원내대표는 해법을 이끌어내지 못했다. 지난 13일 본회의에 이어 연달아 처리 기회를 놓치고 있는 것이다. 세월호 참사 4개월이 넘었지만 진상규명의 첫걸음도 내딛지 못하고 있으니 정치권의 직무유기를 지적하지 않을 수 없다.

 사실 야당은 옴짝달싹할 수가 없는 처지다.."
01500701.2014081810014993677	20140818	부산일보	"[사설] 여야, 세월호 정국 풀지 못하면 정치 관두라"	세월호 특별법 제정을 위한 임시국회가 폐회를 하루 앞두고 있다. 참사가 발생한 날로 보면 넉 달이 막 지난 셈이다. 그럼에도 특별법 제정은 아직도 오리무중이다. 특별검사 추천 주체를 둘러싼 여야의 첨예한 의견 대립 때문이다. 사태 수습을 위한 법 하나 만들지 못하는 정치권의 무능을 보는 국민의 인내심은 폭발 직전이다.새누리당과 새정치민주연합은 어제 정책..
01101101.2014081710016607698	20140817	한국일보	[사설] 세월호 상처 어루만진 교황 '낮은 곳으로' 행보	한국을 찾은 프란치스코 교황이 가는 곳마다 대중과 격의 없이 소통하며 따뜻한 위로와 격려의 메시지를 전해 깊은 울림을 낳고 있다. 특히 세월호 참사 피해자들에 대한 교황의 관심은 각별했다. 지난 14일 서울공항에 영접 나온 세월호 희생자 유족들의 손을 잡고 “마음 속 깊이 간직하고 있다. 가슴이 아프다. 희생자들을 기억하고 있다”며 위로했던 교황은 방한..
01100611.20160421114109762	20140816	서울신문	[사설] 여야 역지사지로 세월호 치유해 민생 돌보길	"세월호 특별법으로 꽉 막힌 정국이 출구를 찾지 못하고 있어 안타깝다. 이완구 새누리당 박영선 새정치민주연합 원내대표는 어제 취임 100일을 맞았으나 이후 처리된 법안은 단 한 건도 없다. 지난 7일 합의한 세월호 특별법 등 11개항이 물거품이 되면서 민생법안은 물론 국정감사 일정까지 ‘올스톱’될 위기에 놓였다. 여야 지도부는 정치력을 발휘, 대화와 소통.."
01100101.20140815100000012	20140815	경향신문	[사설]“깜빡 잊고 세월호 선체 진입 못했다”는 해경 정장	어처구니없다는 말로도 모자란다. 수백 명의 목숨이 달린 경각의 순간에 “깜빡 잊고” 구조 명령을 이행하지 않았다는 공무원이 있다. 구해야 할 사람이 얼마나 되는 줄도 모른 채 ‘먹통 출동’을 했다는 구조대원도 있다. 세월호 침몰사고 당시 해양경찰의 부실 대응은 익히 알려진 바이다. 그러나 당사자들의 법정 진술을 통해 보다 구체적인 사실관계가 드러나면서 ..
01101101.2014081410016607510	20140814	한국일보	[사설] 세월호 정국 파탄 막을 책임 새누리당에 있다	신의성실의 원칙이 깨지면 협상은 불가능하다. 그런 면에서 야당의 세월호 특별법 합의 파기는 여의도 정치의 앞날을 어둡게 한다. 초반부터 신뢰의 축이 무너진 가운데 오늘로 100일을 맞는 이완구ㆍ박영선 원내대표 체제가 남은 1년 9개월 동안 협상 파트너로서 제 역할을 할 수 있을지 심히 우려된다. 그러나 협상이 깨지면 남는 건 전쟁이라는 오랜 격언도 여야..
01100101.2014081410014979564	20140814	경향신문	[사설]“깜빡 잊고 세월호 선체 진입 못했다”는 해경 정장	어처구니없다는 말로도 모자란다. 수백 명의 목숨이 달린 경각의 순간에 “깜빡 잊고” 구조 명령을 이행하지 않았다는 공무원이 있다. 구해야 할 사람이 얼마나 되는 줄도 모른 채 ‘먹통 출동’을 했다는 구조대원도 있다. 세월호 침몰사고 당시 해양경찰의 부실 대응은 익히 알려진 바이다. 그러나 당사자들의 법정 진술을 통해 보다 구체적인 사실관계가 드러나면서 ..
01200101.20160424124205413	20140814	경기일보	[사설] 세월호 수사 끝까지 최선 다해야	"검찰의 세월호 수사가 여전히 답답하다. 검찰이세월호 참사 이후 지난 4월20일 특별수사팀을 꾸리고 수사를 벌여왔지만 경찰과 공조수사의 허점만 드러낸 채 국민의 의혹을 풀어주지 못하는 수사결과를 내놨다.

청해진해운(세월호 선사) 비리를 수사 중인 인천지검 특별수사팀(팀장 이상헌 2차장검사)은 그저께 중간수사 결과 브리핑을 통해 세월호 실소유주 유병언씨(.."
02100701.20160119021347644	20140813	헤럴드경제	"<사설> ‘野 합리, 與 유연’ 모드로 세월호 수렁 벗어나길"	"여야 원내대표가 합의한 세월호 특별법이 ‘없었던 일’이 되면서 정치가 실종 상태에 빠져들었다. 새정치민주연합이 의원총회에서 여야 합의를 아예 백지화 시킨데 따른 것이다. 그 바람에 13일로 예정된 세월호법 국회 처리는 물건너 갔고, 화급한 경제 민생 관련 법안도 처리가 무한정 미뤄지게 됐다. 지난 주 여야가 세월호법 협상을 전격 타결, 7ㆍ30 선거에서.."
01101001.2014081310014969578	20140813	한겨레	"[사설] 프란치스코 교황, 세월호 유족 등의 한 풀어주길"	"4박5일 일정으로 방한하는 프란치스코 교황에게 거는 기대가 크다. 박근혜 정부 출범 이후 약자의 인권이 짓밟히는 암울한 국내 여건이 프란치스코 교황에게 구원을 요청하는 ‘메시아 신드롬’으로 이어지고 있다. 교황방한준비위원회도 이에 호응해 위안부 피해 할머니와 용산참사 피해자 가족, 강정마을과 밀양 송전탑 피해 주민, 쌍용차 해고 노동자 등을 교황이 18.."
01100701.2014081310014961713	20140813	세계일보	[사설] 세월호 수렁에 빠져 민생 파탄 낼 건가	세월호 특별법에 발 묶여 국회가 마비 상태에 빠져들고 있다. 여야는 어제도 특별법 재협상을 두고 입씨름만 벌였다. 야당은 특별검사 추천권을 요구하고 여당은 거부했다. 새정치민주연합은 특검후보추천위 7명 가운데 국회 몫 4명 중 3명을 야당이 추천하거나 새정치연합이 원하는 특검을 새누리당에서 대신 추천하도록 해달라고 했다. 6월에 처리한 특검법에 예외를 ..
01100611.20160421105625710	20140812	서울신문	[사설] 野 세월호 합의 지키고 與 증인 성의 보여라	여야 원내대표가 이룬 세월호특별법 합의가 세월호 희생자 가족과 일부 야당 의원들의 반발로 백지화될 상황에 놓였다. 세월호진상조사위원회에 수사권과 기소권을 부여하지 않는 특별법은 받아들일 수 없다는 게 이들의 주장이다. 세월호 국정조사 청문회 증인 채택을 놓고도 여야가 평행선을 달리고 있는 터에 특별법 합의마저 뒤집힐 상황에 놓였으니 참사 넉 달째를 맞은..
01600501.20160217074938180	20140812	무등일보	사설(하) 세월호 특별법 재협상에 들어가야	"세월호 특별법이 재협상에 들어갈 것으로 보인다. 유가족과 시민사회단체들의 거센 반발 때문이다. 여당의 반발이 있지만 우리 역시 원점에서 출발해야 옳다고 본다.
물론 새정치민주연합으로서도 변명할 말은 있을 것이다. 새누리당이 몽니를 부리고 있는 상황에서 고집을 꺾는 게 쉬운 일도 아니고, 특별법 협상을 무작정 끌고 가는 것이 정치적으로 부담도 됐을 것이다.."
01101001.20140812100000003	20140812	한겨레	"7 30 재보선 결과 /한겨레사설 /2014년 7월31일치 31면 /7 30 선거, 야당을 심판하다 /중앙일보 사설 /2014년 7월31일치 30면 /7 30 민심, 세월호를 넘어 민생을 선택했다"	"한겨레사설
2014년 7월31일치 31면
7 30 선거, 야당을 심판하다

전국 15곳에서 치러진 7 30 재보궐선거는 야당의 참패로 끝났다. 야당은 민심의 척도라 할 수도권에서 여당에 완패당했을 뿐 아니라 전통적 텃밭인 전남 순천 곡성에서까지 여당 후보에게 승리를 내줬다. 이번 결과는 야당이 존폐의 기로에 몰렸음을 보여주는 것이라고 할 수 있다.
 이.."
01500601.20140811104217001	20140811	매일신문	"[사설] 새정치연합, 세월호 특별법 놓고 국민 상대로 장난하나"	 새누리당과 새정치민주연합이 합의한 ‘세월호 특별법’이 국회에 상정되기도 전에 무산될 위기에 놓였다. 특별법 합의안에 대한 새정치연합 내 강경파의 ‘뒤집기’ 시도와 세월호 유가족의 반발 때문이다. 여기에 2007년 대선 후보였던 정동영 전 의원과 2012년 대선 후보였던 문재인 의원까지 가세하면서 여당과 합의를 이끌어낸 박영선 원내대표는 고립무원(孤立無..
01101001.2014081110014951599	20140811	한겨레	"[사설] 세월호 특별법, 여당이 결단해야"	"야당이 진통 끝에 세월호 특별법을 다시 협상하는 쪽으로 결론을 내렸다. 하지만 여당은 ‘합의 준수’를 요구하며 완강한 태도다. 양쪽이 평행선을 달리면 ‘특별법 정국’은 또다시 난항을 겪을 수밖에 없다. 바닷속에 잠긴 세월호의 진실은 더욱 짙은 어둠 속으로 빠져드는 것이다.

 세월호 특별법을 둘러싼 ‘3대 핵심 쟁점’은 수사권과 기소권, 특별검사 추천권.."
02100101.20160128094245249	20140811	매일경제	[사설] 세월호 특별법 또 야당 내 강경파에 발목잡히나	"세월호 특별법 합의에 대해 야당 강경파와 유가족들의 거센 반발에 부딪힌 박영선 새정치민주연합 원내대표가 추가 협상을 주장하고 나섰다. 박 원내대표는 어제 ""특검 추천에 관해서는 자세히 말은 못하지만 논의할 구석도 조금 남아 있다""고 밝혀 특검 추천 문제를 손질하겠다는 뜻을 내비쳤다. 유족과 대학생들이 새정치연합 당사와 박 원내대표 지역구 사무실에서 점거.."
01101001.2014081010014941457	20140810	한겨레	"[사설] 야당, 세월호 특별법 재협상에 나서라"	"세월호 특별법에 대한 여야 합의 이후 새정치민주연합은 초상집 분위기다. 유가족과 시민사회단체들의 거센 반발이 쏟아지면서 7 30 재보선 패배로 가뜩이나 위기에 빠진 새정치민주연합은 거의 빈사지경이 됐다. 반면에 새누리당은 잔칫집이나 같다. 이번 여야 협상 결과가 어느 쪽의 승리와 패배인지를 단적으로 보여주는 풍경이다.

 물론 새정치연합으로서도 변명할 .."
01100611.20160421103549944	20140809	서울신문	[사설] 철저한 진상규명만이 세월호 눈물 닦는다	"여야 원내대표가 그제 세월호특별법 주요 쟁점에 합의했다. 여야 추천 각 5명과 대법원장 대한변호사협회장 추천 각 2명, 세월호 유가족 추천 3명 등 17명으로 진상조사위원회를 꾸리고 이와 별도로 특별검사팀을 가동, 조사와 수사 두 갈래로 세월호 참사의 진상을 가리겠다는 구상이다. 유가족들은 진상조사위가 수사권과 기소권을 가져야 하며, 최소한 특검 후보를.."
01100201.20140809034055001	20140809	국민일보	[사설] 세월호 특별법 합의안 아쉬움도 적지 않지만	"여야가 지루하게 맞섰던 세월호 특별법에 극적으로 합의했다. 세월호 참사가 일어난 지 무려 113일 만이다. 여야가 양보와 결단으로 이루어낸 성과물이어서 늦었지만 환영할 만하다. 하지만 세월호 참사 가족대책위원회와 시민단체들이 합의된 특별법 폐기 등을 주장하고 있고 여야 모두 당내 불만의 목소리도 적지 않아 우려스럽다. 
 
 최대 쟁점이었던 진상조사위원.."
01500601.20140808111017001	20140808	매일신문	"[사설] 새정치연합, 재보선 참패하니 세월호 특별법 합의인가"	" 새누리당과 새정치민주연합이 세월호 특별법 제정안 내용에 합의했다. 여야가 서로 한 발짝씩 물러난 대승적 타협의 결실이다. 최대 쟁점이었던 진상조사위에 수사권을 부여하는 문제와 특검추천권은 새정치연합이 새누리당의 주장을 수용했고 진상조사위 구성 문제는 새누리당이 새정치연합의 의견을 받아들였다. 정치란 이런 것, 곧 주고받는 것이다. 자기 입장만 고수해서.."
01101101.20140808100000112	20140808	한국일보	[사설] 세월호 특별법 여야 합의 존중해야 한다	"7일 있었던 여야의 세월호 특별법 합의가 유족들의 거센 반발 등으로 논란을 일으키고 있다. 특히 특별검사추천권과 관련해 일반법(상설특검법)을 준용키로 한 것을 두고 야당의 양보가 아니고 굴욕이며, 합의가 아니라 야합이라는 거친 표현까지 나오고 있다. 결론적으로 말하자면 결과는 절차나 과정 이상의 의미를 지닌다. 나아가 과거사 등 기왕에 있었던 위원회의 .."
01500151.20160203233727282	20140806	경남도민일보	[사설]실세답게 세월호 청문회에 나서라	세월호 국회 국정조사 청문회가 표류하고 있다. 5일부터 8일까지 열리기로 한 청문회는 증인 채택을 놓고 여야가 대치한 채 합의점을 찾지 못해 새로 날짜를 잡아야 하지만 그마저 불확실한 상태다. 국정조사특위가 구성된 지 두 달 동안에 실제로 기관보고를 받은 것은 8일에 불과하니 이름만 청문회지 실제로는 껍데기뿐이라 놀림 받아도 할 말이 없을 것이다. 청문..
01101101.2014080510016606770	20140805	한국일보	[사설] 청와대가 의혹 키우는 세월호 당시 대통령 행적	"세월호 참사 진상규명이 정쟁의 깊은 수렁 속에 빠져들고 있다. 세월호 특별법 제정, 세월호 국정조사 증인채택 등에서 쟁점을 적극적으로 풀 생각은 않고 여야는 남 탓 핑퐁게임만 하고 있다. 어린 학생들이 가라앉는 선내에서 구조만 기다리고 있는데 정작 현장의 해경은 진입할 생각도, 퇴선 명령도 않는 사이 청와대를 비롯한 지휘부는 상황도 모른 채 허둥지둥하면.."
01500801.2014080410014900342	20140804	영남일보	[사설] 세월호 진상 규명 원하는 민심 오판 말라	"7 30 재보선 이후 세월호 진상 규명을 위한 세월호 특별법 제정과 국회 청문회가 표류하고 있다. 새누리당이 강경 모드로 돌아선 데다, 새정치민주연합이 내홍에 휩싸이면서다. 아무래도 정치권이 재 보선의 민심을 잘못 읽고 있는 듯하다. 재 보선 민심은 세월호 사고를 정쟁의 도구로 삼지 말라는 경고이지, 세월호 진실 규명을 뭉개라는 의미는 아니다.



국.."
01101101.2014080110016606393	20140801	한국일보	"[사설] 새누리당 세월호 피해 다녀선 ""보수혁신"" 불가"	"김무성 새누리당 대표는 연일 새누리당의 혁신에 대한 목소리를 높이고 있다. 어제도 의원총회에서 “국민의 눈높이에 맞지 않는 기득권을 내려놓고 당의 혁신부터 시작해야 한다”고 주문했다. 7ㆍ30재보궐선거를 승리로 이끈 ‘혁신 마케팅’을 이어가는 당 대표의 말과 달리 정작 당내 분위기는 압승에 취한 모습이다.
 혁신의 방향과 방법론을 논의하기 위해 마련된 .."
01200101.20160424123133235	20140731	경기일보	"[사설] 檢, 유병언 死因 밝혀야 세월호 수사 풀린다"	세월호 수사가 꼬이고 있다. 세월호 실질 소유자인 유병언씨(73ㆍ사망)의 마지막 행적을 밝힐 유력한 인물로 지목된 그의 운전사 양회정씨(56)씨가 29일 검찰에 자수했지만 유씨 사망을 둘러싼 의문점은 여전히 풀리지 않고 있다. 양씨는 공개 수배된 유씨 도피 조력자 중 마지막 자수자다. 양씨가 자수한 하루 전 28일엔 그의 부인 유희자씨(52)와 '김엄마..
01100201.20140730023055002	20140730	국민일보	[사설] 세월호 학생들의 피울음 더 이상 외면말라	세월호 참사 당시 생존한 안산 단원고 학생들의 법정 증언이 전날에 이어 29일에도 계속됐다. 증언을 듣노라면 그날의 먹먹함이 또 우리의 가슴을 짓누른다. 어른들의 잘못으로 영문도 모른 채 칠흑의 바닷속으로 내몰린 친구들의 안타까운 죽음을 떠올리며 학생들은 “승객을 버린 어른들을 엄벌해 달라”고 울먹였다. 학생들의 외침은 참사 발생 넉 달 가까이 흘렀지만..
01100101.20140730100000021	20140730	경향신문	"[사설]검찰, 세월호 학생 증언 나오자 뒷북수사 나섰나"	검찰이 세월호 침몰사고 현장에 가장 먼저 도착하고도 구조활동에 소극적이었던 해양경찰청 경비정 책임자를 체포했다. 세월호 선원 재판에 증인으로 나선 단원고 생존 학생들이 “해경이 탈출을 도와주지 않았다”고 증언하자 구조 부실 책임에 대한 수사를 본격화한 것이다. 그러나 구조 지연 태만 문제는 사고 직후부터 제기됐으며 해경 교신내용 녹취록을 통해서도 구체적..
