식별자	일자	언론사	기고자	제목	통합 분류1	통합 분류2	통합 분류3	사건/사고 분류1	사건/사고 분류2	사건/사고 분류3	인물	위치	기관	키워드	특성추출	본문	URL	분석제외 여부
02100101.20170904000117002	20170904	매일경제	노원명	[사설] 정기상여금이 통상임금이라면 최저임금에도 포함시켜라	사회>미디어	 사회>노동_복지					"김동연,문재인"	"영국,일본,미국"	"프랑스,기아차,대법원,기아자동차,기획재정부"	"정기상여금,통상임금,최저임금,포함,기아자동차,노조,회사,상대,제기,통상임금,소송,1심,판결,패소,산업계,파장,정부,정치권,중심,통상임금,구체적,판단,기준,법제화,움직임,장관,김동연,부총리,기획재정부,1일,통상,임금,법적,범위,규정,근로기준법,개정,추진,대법원,전원합의체,판결,통상임금,정의,요건,원칙,하급심,판결,산업,현장,노사,갈등,혼란,초래,법제화,만큼,통상임금,한시,통상임금,최저임금,기준,재정립,내년,최저임금,16.4%,공약,문재인,대통령,1만,시대,우리나라,최저,임금,기본급,고정수당,상여금,숙식비,제외,기업들,최저임금,상승,부담,영국,프랑스,최저임금,상여금,포함,미국,일본,숙식비,최저임금,재판부,기아차,통상임금,1심,판결,정기상여금,통상임금,판단,대법원,대로,정기,고정,일률,가지,요건,충족,최저임금,산정,상여금,포함,기업들,인건비,계산,불확실성,혼선,노조,일방적,유리,임금체계,모순,해소"	"통상임금,최저임금,대법원,상여금,숙식비,법제화,김동연,부총리,1만,문재인,기업들,재정립,만큼,우리나라,1심,기아차,임금체계,근로기준법,불확실성,산업계,정치권,영국,인건비,고정수당,기획재정부,일본,미국,기본급,프랑스"	"기아자동차가 노조 측이 회사를 상대로 제기한 통상임금 소송 1심 판결에서 패소해 산업계 파장이 커지자 정부와 정치권을 중심으로 통상임금의 구체적인 판단 기준을 법제화하려는 움직임이 빨라지고 있다. 김동연 부총리 겸 기획재정부 장관은 1일 ""통상임금의 법적 범위를 명확하게 규정하는 근로기준법 개정을 조속히 추진할 것""이라고 밝혔다. 2013년 대법원 전원.."	http://news.mk.co.kr/newsRead.php?year=2017&no=591159	
02100311.20170802174408001	20170802	서울경제		"[사설]""최저임금 때문에 감원"" 소상공인 눈물 안보이나"	미분류							"남동공단,인천,베트남"	"소상공인연합회,대부분"	"최저임금,감원,안보이나,소상공인,눈물,안보,소상공인,9명,최저임금,인상,종업원,감축,계획,소상공인연합회,사업주,532명,대상,최저임금,인상,설문조사,응답자,92.4%,종업원,감축,대답,사업주,본인,근로시간,예상,비율,91%,임금인상,사업주,종업원,얘기,기업들,사정,모양,서울경제신문,2일,보도,인천,남동공단,입주기업,시흥,시화공단,입주기업,인상,내년도,최저임금,표시,대응,수준,소리,정도,기업들,수출경쟁력,걱정,내수부진,타개책,해외,거래처,인건비,인상,수출선,섬유,장난감,장갑,인건비,한계,업종,비상,상황,그동안,공장,최저임금,인건비,부담,불가능,베트남,공장,검토,경방,전방,해외,사업장,기업들,정부,소상공인,기업들,호소,현실,최저임금,인상폭,조정,대통령,공약,인상폭,최선,지역별,업종별,차등,부작용,최소화,방안,마련"	"최저임금,소상공인,인건비,사업주,기업들,종업원,시흥,인상폭,입주기업,설문조사,불가능,눈물,9명,내년도,서울경제신문,최소화,인천,내수부진,지역별,근로시간,경방,장난감,부작용,타개책,업종별,남동공단,그동안,수출경쟁력,베트남,임금인상,소상공인연합회,시화공단,사업장,수출선"	소상공인 10명 중 9명이 최저임금 인상 때문에 종업원을 감축할 계획인 것으로 나타났다. 소상공인연합회가 최근 사업주 등 532명을 대상으로 최저임금 인상 관련 설문조사를 해보니 응답자의 92.4%가 종업원 감축이 필요하다고 대답했다. 사업주 본인의 근로시간이 늘어날 것으로 예상한 비율도 91%에 달했다. 가파른 임금인상으로 사업주와 종업원 모두 막다른..	http://www.sedaily.com/NewsView/1OJLGDB2EJ	
01101001.20170728181807001	20170728	한겨레		[한겨레 사설] “최저임금 때문에 한국 떠난다”는 부풀려진 주장	미분류						"김준 경방,조규옥"	"광주,베트남,한국"	"이사회,방직협회,전남방직,경성방직"	"최저임금,한국,주장,방직업체들,공장,국외,인력,감축,계획,최저임금,인상,논란,경방,경성방직,이사회,광주공장,생산시설,절반가량,베트남,결정,회장,김준,경방,언론,내년,최저임금,16.4%,인상,전방,전남방직,조규옥,회장,인터뷰,언론,최저,임금,인상,직원,600명,해고,보수언론,최저임금,인상,일자리,기업,해외,탈출,지적,결국,현실,주장,최저임금,인상,비판,소재,적극,활용,최저임금,인상,기업,자영업자,부담,부인,사실,경방,전방,사례,최저임금,과장,주장,섬유업계,국외,어제오늘,후반,인건비,상승,수입,규제,대내외,여건,악화,개발도상국,시작,경방,10년,베트남,진출,추진,현지,공장,2곳,가동,경방,기준,규모,베트남,생산설비,70%,수준,직원,568명,경방,매출액,영업이익,기록,영업이익률,11.5%,6.3%,제조업,평균,6.3%,2배,가까이,경방,12곳,5곳,대한방직협회,회원사,5곳,베트남,진출,전방,경방,사정,전방,107억,영업적자,방직,협회,회원사,영업적자,전방,포함,2곳,전방,2014년,영업적자,3년,연속,누적적자,343억,업계,전방,적자,원인,인건비,과도,설비투자,지적,정책,양면성,효과,부작용,한쪽,과도,부각,조망,과장,주장,정부,소모,논란,최저,임금,인상,부정,영향,최소화,정책,달성,전력,기사,방직업계,해외이전,계획,최저임금"	"경방,최저임금,베트남,회원사,영업적자,2곳,인건비,5곳,영업이익,이사회,제조업,매출액,생산설비,설비투자,김준,대한방직협회,대내외,방직업계,부작용,방직업"	일부 방직업체들이 공장 국외 이전과 인력 대폭 감축 계획을 밝히면서 그 이유를 최저임금 인상 탓으로 돌려 논란이 일고 있다. 경방(옛 경성방직)은 24일 이사회를 열어 광주공장의 생산시설 절반가량을 베트남으로 옮기기로 결정했다. 김준 경방 회장은 몇몇 언론에 “내년 최저임금이 16.4% 인상돼 더 이상 버티기 힘들다”고 말했다. 전방(옛 전남방직) 조규..	http://www.hani.co.kr/arti/opinion/editorial/804748.html	
01100501.20170721115006005	20170721	문화일보		"<사설>최저임금에다 ‘정규직化 지침’, 채용절벽 생각 않나"	경제>취업_창업	 사회>노동_복지							"통계청,정부의"	"사설,최저임금,정규직,지침,않나,채용,절벽,생각,제로,공공,비정규직,공언,문재인,정부,20일,시동,공공부문,비정규직,19만,기간제,근로자,파견,용역,고용,31만,정규직,2년,연중,9개월,근무,조건,충족,60세,전문직,제외,무기계약직,기간제,교사,정규직,대상,정규직화,비정규직,절반,정도,정부,제로,장담,비정규직,환상,자인,찬반,정규직화,고용,경직성,인건비,부담,정부,추가,비용,혜택,각종,복지,상여금,퇴직금,정규직,지출,공공기관,3분,적자,상황,여유,적자,국민,부담,정규직,임금,숫자,노력,경영,정상화,행태,성과연봉제,정부,해법,방향,정부,신규,채용,공공부문,정규직,청년,구직자,일자리,정부,정규직화,드라이브,민간,기업,압박,채용절벽,확대,인상,16.4%,고율,내년도,최저임금,일자리,위협,역설적,상황,현실화,인건비,부담,주유소,음식점,PC방,무인,자동화,설비,인력,사례,통계청,조사,평균수익,기준,전국,편의점,평균,수익,내년,최저,임금,157만,인력,상여금,비고정,수당,포함,산정,방식,원대,연봉,원대,대기업,근로자,최저임금,대상,호봉제,인상,연쇄,임금,여력,신규,채용,처지,구직자,근로자,설상가상,고용정책,원점,재검토"	"정규직,비정규직,근로자,최저임금,공공부문,정규직화,기간제,채용절벽,상여금,구직자,일자리,편의점,정상화,9개월,비고정,인건비"	"‘공공부문 비정규직 제로(0)’를 공언했던 문재인 정부가 20일 가이드라인을 내놓고 본격 시동을 걸었다. 공공부문 852곳의 비정규직은 기간제 근로자 19만여 명, 파견 용역 등 간접고용 12만여 명을 합쳐 31만여 명이다. 그러나 이들 모두가 정규직이 되는 건 아니다. ‘향후 2년 이상, 연중 9개월 이상’ 근무 조건을 충족하지 않거나 60세 이상, .."		
02100101.20170721000233001	20170721	매일경제		"[사설] ""최저임금 1년 해보고 속도조절"" 국정은 실험이 아닌데 "	정치>행정_자치						"문,문재인"		"인수위,기초연"	"최저,임금,1년,속도조절,국정,실험,문재인,대통령,여야,4당,대표,오찬,속도조절,최저임금,인상,주문,야당,대표,1년,속도조절,정책,시행,부작용,발생,방향,완급,조절,대선공약,역기능,무모,대통령,속도조절론,얘기,한편,부작용,염려,신중,접근,의구심,국가경제,개인,생계,영향,정책,결정,수정,접근,방식,위험,내년,최저임금,7530원,제도,이래,1060원,인상,인상,감당,소상공인,중소기업,지원,예산,투입,예정,예산,임금,보전,전례,급진적,경제,실험,최저임금,인상,문재인정부,소득,주도,성장,정책,구성,중추,소득,주도,성장,자체,세계적,성공,사례,실험,역대,정부,대선공약,액면,실천,문재인정부,대선공약,정권,방향성,즉각적,국민,무조건적,이행,현실,충돌,절충,최선,문재인정부,최저임금,대선공약,절충,원론,고수,고집,중단,신규,원전,아동수당,청년구직수당,신설,기초연금,인상,현금,복지,정책,시행,불가능,것들,시행,치열,고민,부작용,최소화,대책,마련,선행,인수위,상태,출범,2개월,문재인정부,고민,충분히,과거,정권,공약,이행,결과,장담,걱정"	"최저임금,문재인정부,부작용,대선공약,속도조절,불가능,인수위,국가경제,무조건적,중소기업,소상공인,의구심,방향성,아동수당,청년구직수당,최소화,충분히,역기능,2개월,속도조절론,문재인,4당,1060원,7530원,정책"	"문재인 대통령은 지난 19일 여야 4당 대표와 가진 오찬에서 최저임금 인상 속도조절을 주문하는 야당 대표들에게 ""1년 해보고 나서 속도조절을 할지, 더 갈지 결론을 내리겠다""고 말했다. 무슨 정책이든 시행 과정에서 부작용이 발생하면 방향을 바꾸든가 완급을 조절하는 것은 당연한 일이다. 대선공약이라는 이유로 역기능이 뻔히 보이는데도 '무조건 고(Go)'를.."	http://news.mk.co.kr/newsRead.php?year=2017&no=489456	
01100101.20170720212720002	20170720	경향신문		[사설]최저임금 올려도 소용없는 청년 노동의 현실	사회>노동_복지	 사회>장애인					아르바	알바	"대부분,고용노동부,최저임금위원회,노동부"	"최저임금,청년,노동,현실,최저임금위원회,내년,최저임금,7530원,결정,편의점,치킨집,운영,고용주들,반발,장사,아르바이트,자영업자들,얘기,불만,편의점,점주,내년,최저임금,16.4%,평균,155만,아르바이트,월급,157만,생존,위기,하소연,최저임금,소상공인,자영업자,부담,사실,고용노동부,20일,결과,상반기,기초,고용,질서,일제점검,소상공인,자영업자들,최저임금,인상,불만,청년,알바,열정,페이,강요,임금,체불,노동,착취,행위,근절,노동부,청년들,편의점,패스트푸드점,대형마트,사업장,대상,조사,결과,77.1%,법규,위반,임금체불,사업장,35.9%,5044명,17억,임금,서면근로계약서,작성,기재사항,누락,사업장,절반,56.4%,최저임금,지급,사업장,5.8%,고용주,최저임금,요구,해고,청년,알바,노동법,사각지대,고용주들,근로계약,프리랜서,인턴계약,소지,최저,임금,위반,고용주,임금체불,최저,임금,위반,처벌,걱정,편의점,치킨집,운영,고용주들,인상,내년,최저임금,빌미,청년,알바,해고,임금,체불,가능성,알바천국,352명,알바,고용주,대상,설문조사,결과,응답자,73%,내년,최저임금,불만족,답변,24.4%,알바,고용,절반,임금,지급,최저임금,준수,고용주,기본,의무,청년,알바,노동,착취,행위,고용주,노동부,철저,근로감독,위법,행위,고용주,엄벌,청년,알바,최저임금,인상,인간,보장"	"고용주,최저임금,사업장,편의점,상반기,노동부,자영업자,일제점검,자영업자들,소상공인,임금체불,고용주들,불만족,기재사항,고용노동부,인턴계약,157만,계약서,대형마트,155만,근로감독,서면,치킨집,패스트푸드점,사각지대,가능성,최저임금위원회"	최저임금위원회가 내년 최저임금을 시급 7530원으로 결정하자 편의점 치킨집 등을 운영하는 고용주들이 가장 크게 반발했다. 이들은 “장사를 접고 차라리 다른 가게에서 아르바이트를 하는 게 낫다” “자영업자들은 다 죽으라는 얘기”라며 불만을 터뜨렸다. 편의점 점주들은 내년 최저임금이 올해보다 16.4% 오르면 월 평균수익(155만원)이 아르바이트 월급(15..	http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201707202125015&code=990101	
01100501.20170720114505004	20170720	문화일보		<사설>高최저임금 脫원전 ‘국정 실험’ 얼마나 더 봐야 하나	국제>국제일반	 정치>행정_자치	 정치>청와대				"문,문재인"	"천성,사패산,천성산"	"이사회,지도자,한국수력원자력"	"사설,최저임금,원전,국정,실험,문재인,대통령,대표,여야,회동,논란,최저임금,인상,정책,원전,폐기,방향,수정,발언,대통령,최저임금,1년,속도,조절,결정,대통령,6호,5,6호,신고리,원전,전면중단,공약,무리,생각,공론조사,민주,절차,무리,공약,입장,자체,다행,대통령,1만,최저임금,1만,공약,16.4%,내년도,최저,임금,7530원,경제,감당,수준,인상분,절반,인상분,9%포인트,정부,부담,시장경제적,발상,특정,성향,환경운동가,미생물학자,중심,원전,정책,국정,종합,측면,사례,대표,졸속,한국수력원자력,이사회,사패산,천성산,사례,터널공사,분쟁,제시,찬반,이슈,공론화,합의,보고서,일리,지적,국정,실험,實驗,대상,1년,결정,발언,아마추어,느낌,국민,정책,사패산,천성산,사태,세력,오도,誤導,정부,무책임,비용,낭비,초래,정책,순기능,역기능,백년대계,차원,결단,지도자,자세,국정과제,정부,지지층,의식,공약,개폐,정권,국민"	"최저임금,인상분,지도자,천성산,사패산,터널공사,내년도,1만,신고리,환경운동가,공론화,보고서,운동가,백년대계,공론조사,무책임,역기능,미생물학자,시장경제적,誤導,實驗,이사회,국정과제,지지층,한국수력원자력,순기능,7530원,문재인"	"문재인 대통령이 19일 여야 대표와의 회동에서 최근 논란이 되고 있는 최저임금 인상, 원전 폐기 정책의 방향을 수정하는 듯한 발언을 했다. 문 대통령은 “최저임금은 올해 1년을 해보고 속도 조절을 할지, 이대로 갈지 결정하겠다”고 말했다. 문 대통령은 또 “신고리 원전 5 6호기 전면중단 공약을 밀어붙이는 것은 무리라고 생각해 공론조사라는 민주적 절차를.."		
01300201.20170720205456002	20170720	강원일보		"[사설]최저임금 인상 정부 지원 道, 소상공인 대책부터"	미분류						김동연	대구광역시	"중소기업청,중소기업중앙회,기획재정부,최저임금위원회,경제장관"	"최저임금,인상,정부,지원,소상공인,대책,최저임금,인상,지역,대응책,7,530원,내년도,최저시,16.4%,인상,결정,불안감,엄습,제대로,적응,반응,후유증,관측,정부,중소기업청,지원책,제시,전국,자영업자,영세성,대책,마련,사회,경제,양극화,심화,최저임금,인상,충분히,공감,사안,인상,사회,경제,구조,감당,수준,현실적,후폭풍,내년도,최저임금,혜택,근로자들,소상공인,자영업자들,부담,인상,장관,김동연,부총리,기획재정부,소상공인,부담,결정,실토,경제장관회의,정부,종합,지원,대책,논의,4조,알파,지원,부작용,해소,방침,제시,외국인,근로자,횡재,불만,최저임금위원회,투표,결정,사안,역효과,악영향,최소화,정책,지원책,대안,정부,관계기관들,대책,현실적,감당,의문,관측,영세,중소기업,소상공인,지원책,졸속,대책,업계,중소기업중앙회,성명,내년,중소기업,소상공인,인건비,추가,부담,15조,000억,3조,투입,영세,사업,최저임금,인상분,지원,정부,방침,안일,불만,취업난,실업난,일자리,확보,최저임금,인상,일자리,감소,예상,소득,향상,견인,경제,활력,가늠,형편,악영향,정황,기획재정부,정부,관계부처,공동,최저,임금,태스크포스,TF,구성,대구광역시,외부전문가,참여,TF,최저임금,대응,소식,정부,정책,지역,사정,융합,컨트롤타워,구축,지역,대응책,마련,TF,구성,촉구"	"최저임금,소상공인,내년도,지원책,악영향,일자리,tf,자영업자,근로자,기획재정부,3조,4조,근로자들,중소기업,외국인,부총리,대응책,김동연,530원"	"최저임금 인상에 따른 지역 대응책을 서둘러야 한다. 내년도 최저시급 7,530원, 16.4% 인상이 결정되자 불안감이 엄습했다. 과연 제대로 적응할 수 있겠느냐는 반응이다. 후유증이 만만치 않을 것이라는 관측이다. 정부와 중소기업청 등에서 이런저런 지원책을 잇따라 제시하고 있다. 전국에서 자영업자 영세성이 가장 심각한 도여서 서둘러 대책 마련에 나설 일.."	http://www.kwnews.co.kr/nView.asp?s=301&aid=217071900015	
01200101.20170719221429001	20170719	경기일보	경기일보	[사설] 혈세 투입하는 최저 임금 인상 정책 / 外人 근로자들 천국 만들면 안 된다	국제>국제일반							"캐나다,싱가포르,대한민국,일본,홍콩"	"캐나다,일본,홍콩,통계청,싱가포르,대한민국,중앙회"	"혈세,투입,최저,임금,인상,정책,천국,外人,근로자,언론,외국,실태,일본,외국인,근로자,임금,체계,이원화,숙련,근로자,비숙련,근로자,비숙련,근로자,최저임금,적용,캐나다,2012년,내국인,외국인,근로자,내국인,15%,임금,허용,싱가포르,도우미,외국인,가사,활용,출신,국가별,차등,홍콩,노동자,이주,가사,최저임금법령,적용대상,배제,일본,캐나다,싱가포르,홍콩,국가,인권,침해,외국인,근로자,노동력,착취,세계적,등장,정책들,인권,접근,국가,경제,주권,국부,관리,고용시장,조절,접근,문재인,정부,최저임금제,인상,나라들,사례,소개,시작,인권,차별,목소리,대한민국,국부,일자리,고민,중소기업,중앙회,인상,최저임금제,기준,외국인,근로자,인건비,7조,215억,8조,967억,추산,침소봉대,통계청,자료,외국인,근로자,임금,집중,최저,임금,135만,임금,외국인,근로자,추이,최저,임금,이동,외국인,임금,1조,정확,예측,정부,최저임금,인상,부담,분담,3조,규모,지원,1조,알파,지원,투입,예상,혈세,투입,궁극,대한민국,청년,일자리,창출,효과,극대화,9급,공무원,외국인,근로자,임금,체계,고민,연간,육박,국부,유출,현안,투입,혈세,수혜자,국민,숙련,비숙련공,구분,일본,정책,차등,임금,허용,캐나다,정책,출신,국가,차별,합법화,싱가포르,정책,특정,직종,구분,홍콩,정책,현실,방안,법률가,중소기업,대표자,대표자,외국인,보호,단체,참여,토론,마련"	"외국인,근로자,일본,캐나다,홍콩,싱가포르,1조,대한민국,일자리,중소기업,外人,최저임금,내국인,8조,3조,7조,비숙련공,대표자,최저임금제,인건비"	언론을 통해 알려지고 있는 외국의 실태를 보자. 일본은 외국인 근로자의 임금 체계를 이원화했다. 숙련된 근로자와 비숙련 근로자다. 비숙련 근로자에게는 최저임금을 적용하지 않는다. 캐나다는 2012년부터 내국인의 외국인 근로자에게 내국인보다 15% 적게 임금을 줄 수 있게 허용해 놓고 있다. 싱가포르는 외국인 가사 도우미를 활용하면서 출신 국가별로 차등을..	http://www.kyeonggi.com/?mod=news&amp;act=articleView&amp;idxno=1375323	
01500151.20170718181816002	20170718	경남도민일보	경남도민일보	[사설]최저임금 사회적 평등 위해 수용을	미분류						유일한		"노동자의,최저임금위원회"	"평등,최저임금,사회,수용을,인상률,내년도,최저임금,결정,역대,최대,16.4%,노동계,만큼,반발,경제계,아우성,양쪽,주장,대립,제도,안착,최저임금제도,노동,대가,사회,경제,생활,출발,그동안,최저임금,기본,충실,최저임금,적용,근로자들,사회,불안,가중,주요인,등장,최저임금,인상,반발,소기업,자영업자들,입장,이해,대기업,원청업체들,상황,고착화,인건비,최소화,유지,결정,도내,노동계,최저임금위원회,저임금,노동자,요구,반영,구조,개편,불만,요구,대통령,공약,최저임금,결정,유일한,기준,투쟁,최저임금,예고,대통령,1만,공약,1만,최저임금위원회,문재인,정부,각종,정책,반대,야당,명분,도움,최저임금,결정,비정규직,사회,평등,첫걸음,빈부,격차,해소,최소,임금,상승,사회,수용,경제계,반발,예견,사회,안정,성장,감수,사회,불안정,해소,경제계,이익,소득,상승,소비,손해,정부,하도급,경제,민주주의,안착,제도,정비,당장,시작,보상책,최저임금,인상,근본적,제도,경제민주화,실현,최저임금,소상공인"	"최저임금,경제계,노동계,최저임금위원회,1만,하도급,민주주의,경제민주화,내년도,비정규직,불안정,원청업체들,대기업,고착화,인건비,자영업자들,주요인,근로자들,최소화,노동자,저임금,소기업,최저임금제도,첫걸음,유일한,문재인"	"내년도 최저임금 인상률이 결정되었다. 역대 최대인 16.4%가 올랐는데 노동계는 원하는 만큼 오르지 않았다며 반발하고 있고 경제계는 너무 많이 올랐다고 아우성이다. 그러나 양쪽 주장이 첨예하게 대립해서는 제도의 안착이 어렵다. 

최저임금제도는 적어도 그만큼의 노동 대가를 받아야 사회경제 생활을 할 수 있다는 것에서 출발했다. 그러나 그동안 최저임금은 .."	http://www.idomin.com/?mod=news&act=articleView&idxno=542913	
02100311.20170718174136001	20170718	서울경제		[사설]최저임금 올려놓고 대기업에 책임 돌리는 정부	경제>국제경제						이용섭	"일본,주문도"	"일자리위원회,정책위의장,정부의,공정거래위,더불어민주당"	"최저임금,대기업,책임,정부,최저임금,인상,후폭풍,김태년,더불어민주당,정책위의장,영세기업,부담,재벌,횡포,제대로,통제,대기업,화살,논란,대기업들,대기업,중소기업,중소기업,임금격차,해소,부위원장,이용섭,일자리위원회,각별,주문,정부,여당,움직,과도,인상,파장,최소화,대기업,희생양,책임,회피,계산,김상조,공정거래위원장,최저,임금,인상분,재정지원,임시방편,대기업,모범사례,요구,맥락,산업계,봇물,정부,요구,정신,하소연,정부,최저임금,역설,기업,책임,최저임금,개편안,산입범위,상여금,비중,고임금,근로자,혜택,고용조건,근로자,격차,최저임금,위반,기업,10배,과징금,법안,어이,노동시장,이중구조,산업구조,고용경직성,임금격차,최대,중소기업,생산성,국책,보고서,복합적,노동개혁,구조,차원,접근,얘기,정부,연일,대기업,압박,일본,기업들,일손,부족,자발적,정규직,채용,임금,일자리,창출,모델,정부,성장,사람,중심,경제,주창,기업인,잠재적,범죄자,공장문,아르바이트"	"대기업,최저임금,중소기업,임금격차,근로자,인상분,정책위의장,김태년,일자리위원회,이용섭,공장문,범죄자,기업인,노동시장,상여금,이중구조,노동개혁,보고서,정규직,산업계,과징금,제대로,영세기업,산입범위,김상조,산업구조,움직,고임금,최소화,고용경직성,일본,더불어민주당,고용조건,후폭풍,부위원장,일자리,10배"	"최저임금 인상의 후폭풍이 거센 가운데 김태년 더불어민주당 정책위의장이 영세기업의 부담과 관련해 “재벌의 횡포를 제대로 통제하지 못한 탓”이라며 대기업에 화살을 돌려 논란을 빚고 있다. 이럴 때일수록 대기업들이 대기업과 중소기업 간 임금격차 해소에 앞장서야 한다는 이용섭 일자리위원회 부위원장의 각별한 주문도 나왔다고 한다. 
 
 정부 여당의 이런 움직임.."	http://www.sedaily.com/NewsView/1OIIUWQMP1	
02100701.20170718113049001	20170718	헤럴드경제	기자	[사설]‘최저 임금의 역설’ 막아야 고율 인상 의미있다	경제>국제경제	 사회>노동_복지					어수봉		"현대중공업,고용노동부,특별위원회"	"최저,임금,역설,의미,고율,인상,현실,최저임금,산정,방식,고액연봉,대기업,근로자들,최저임금,미달,사태,현대중공업,생산직,신입,직원,연봉,4000만,연간,800%,상여금,각종,수당,복리후생비,연봉,40%,제외,60%,기준,4000만,실질,연봉,대기업,직원,결정,최저임금,7530원,미달,기준,인상,물론,기본급,인상,근거,산정,상여금,혜택,대기업,근로자,9급,공무원,산입범위,현행,최저임금,산입,범위,적용,초임,1호봉,기준,시급,7276원,내년도,최저임금,외국인,근로자,필수적,기숙사,숙식비,제공,사실상,급여,비용,임금,30%,최저임금,포함,최저임금,인상,수혜자,외국인,근로자,취업자수,외국인,취업자,96만,절반,가량,영향권,최저임금,인상률,중소기업들,부담,내년,1조,정설,기업,그동안,우리나라,기관들,가지,임금인상률,자제,각종,수당,상여금,인센티브,수단,실질,임금인상,오랫동안,활용,기본급,비중,상여금,비중,고임금자들,기본급,비중,저임금자들,혜택,최저임금,역설,원인,최저임금,저소득,근로자,수입,보장,취지,마련,혜택,저소득자,위주,예상치,혜택,조정,최저임금,산입,범위,실제,경영계,오랫동안,주장,고용노동부,최저임금,산입,범위,합리적,조정,필요성,공감,어수봉,최저,임금,위원장,확정안,최저임금,쟁점,논의,제도개선,특별위원회,가동,인정,의미,조정,최저임금,산입,범위,중소기업,경영계,충격,완화,유일한,최저임금,1만,시대,무리"	"최저임금,근로자,상여금,외국인,기본급,대기업,경영계,오랫동안,임금자,임금인상,근로자들,1조,우리나라,어수봉,그동안,생산직,1호봉,현대중공업,인상률,유일한,확정안,4000만"	"현실과 동떨어진 최저임금 산정방식 때문에 고액연봉을 받는 대기업 일부 근로자들까지 최저임금에 미달하는 사태가 벌어졌다. 현대중공업 생산직 신입직원 연봉은 4000만원이 넘는다. 연간 800%에 달하는 상여금과 각종 수당, 복리후생비 등이 연봉의 40%에 달한다. 이걸 제외한 60%를 기준으로 보면 실질 연봉 4000만원의 대기업 직원이 새로 결정된 최저.."	http://biz.heraldcorp.com/view.php?ud=20170718000521	
01300201.20170718205240001	20170718	강원일보		"[사설]최저임금 대폭 인상, 中企 부도위기 몰아선 안 돼"	사회>노동_복지							관리도	"정부세종청사,최저임금위원회"	"최저임금,인상,中企,부도위기,사업주,임금,감당,고용,최저임금,인상,본래,취지,경기,활성화,근본적,대책,최저임금,노동자,인간,소득,인상,감당,인상,중소기업,영세업자들,부도,위기,보호,대상자,직업,최저임금,인상,취지,근로자들,임금,감당,사업주,근로자,해고,고용,고용,한파,경기,위축,결과,최저임금위원회,정부,세종청사,전원회의,내년도,최저임금,7,530원,확정,16.4%,금액,영세자영업자들,타격,인건비,상승,경영,압박,정부,후속대책,급여,저임금,근로자,인상,약자,배려,정부,정책,국민,공감,의도,영세업자,중소기업,최저임금,상승,노동자,소득,증가,한편,노동자,고용,중소기업,영세상공인들,비용,소득,임금,원래,노동자,입장,소득,기업가,입장,비용,측면,정부,후속대책,정부,최저임금,인상,인건비,소상공인,영세기업,3조,투입,신용카드,수수료,인하,대책,자영업자,보증금,임대료,인상률,상한,현행,5년,임대차,계약,갱신,청구,10년,근본적,해결책,조치들,국민,세금,충당,윗돌,아랫돌,괴기,비판,경기,활성화,중요,최저임금,내수활성화,경제성장,선순환,구조,정부,노동계,주장,실현,기본,경기,활성,최저임금,결정,중요,현장,제대로,관리,중요,3월,최저임금,노동자,263만,000여명,노동자,13.7%,최저임금,원망,최저임금,인상,기업,근로자,생활,수준,향상,수단"	"최저임금,노동자,근로자,중소기업,부도위기,자영업자,영세업자,인건비,사업주,임대차,3조,전원회의,조치들,저임금,활성화,인상률,윗돌,아랫돌,신용카드,최저임금위원회,임대료,수수료,영세기업,대상자,선순환,제대로,보증금,영세자영업자들,소상공인,해결책,노동계,세종청사,경제성장,상공인"	"""사업주, 임금 감당 못 해 고용 꺼리면 최저임금 인상 본래 취지 잃고 말아""
경기 활성화 등 근본적인 대책 있어야

 최저임금은 노동자의 인간다운 삶을 위한 최소한의 소득이라는 점에서 적절한 인상은 반드시 필요하다. 그러나 감당하지 못할 급격한 인상으로 중소기업 등 영세업자들을 부도 위기로 내몰아 보호 대상자들이 직업을 잃게 되면 최저임금 인상은 그 .."	http://www.kwnews.co.kr/nView.asp?s=301&aid=217071700118	
