식별자	일자	언론사	기고자	제목	통합 분류1	통합 분류2	통합 분류3	사건/사고 분류1	사건/사고 분류2	사건/사고 분류3	인물	위치	기관	키워드	특성추출	본문	URL	분석제외 여부
01101101.20100105100003248	20100105	한국일보		[사설] 지금 민주당에 급한 일이 추미애 징계인가	정치>국회_정당	 정치>행정_자치					추		"민주당,한나라당,윤리위원회,지도부,당,상임위,농림수산식품위,인터넷한국일보,국회환경노동위,환노위"	"민주당,추미애,징계,민주당,징계,추미애,국회,환경,노동,위원장,징계,연초,내홍,민주당,소속,위원장,지난달,반대,환노위,자신,노동관계법,중재안,위원들,한나라당,소속,통과,민주당,위원장,윤리위원회,제소,징계절차,일각,출당론,위원장,국민,소신,원칙,반발,새해,면모,다짐,거리,1야당,모습,민주당,위원장,당론,중재안,처리,야당,의원들,출입문,봉쇄,조치,묵과,사태,징계,주장,위원장,실질,대안,당론,제시,환노위원들,야당,소속,환노,위원,스스로,토론,거부,퇴장,반박,진실,상황,민주당,지도부,연말,국회,혼돈상황,리더십,발휘,위원장,느낌,4대강,예산,과도,노동관계법,당사자,이해,대립,해소,대안,마련,법안,처리,발생,사태,대비,흔적,위원장,노조,관련법,개정,일정,감안,상임위원장,결단,토로,민주당,위원장,돌출행동,민주당,예산,투쟁,전열,차질,위원장,책임,근원적,민주당,지도부,리더십,부재,이낙연,농림,수산식품,위원장,4대강,예산,처리,파동,맥락,민주당,상임위원장들,소속,상임,위원장,항명사태,비난,징계,운위,근본,인터넷한국일보,www.hankooki.com"	"위원장,민주당,노동관계법,중재안,추미애,당론,4대강,이낙연,1야당,지도부,한나라당,한국일보,인터넷한국일보,징계절차,관련법,출입문,출당론,환노위,상임위원장,당사자,혼돈상황,묵과,의원들,환노,윤리위원회,수산식품,항명사태"	"민주당이 추미애 국회환경노동위원장 징계 문제로 연초부터 내홍에 휩싸였다. 민주당 소속인 추 위원장은 지난달 31일 당의 반대를 뿌리치고 환노위에서 자신의 노동관계법 중재안을 한나라당 소속 위원들과 함께 통과시켰다. 민주당은 추 위원장을 당 윤리위원회에 제소하고 징계절차에 들어갔고, 당 일각에서는 출당론까지 나오고 있다. 이에 대해 추 위원장은 ""국민과 .."		
01600501.20160216234307351	20091229	무등일보	무등일보	사설(하) 민주당 '시민공천 배심원제' 바람직하다	정치>행정_자치	 정치>국회_정당					후보자	"전남,전남지역,광주"	"민주당,혁신위원회,후보군,광주시의회"	"사설,배심원제,민주당,시민,공천,배심원,민주당,지방선거,내년,6월,지방,선거,전문가,일반시민,배심원단,입후보자,최종,선정,시민,공천,배심원,추진,방안,시민,공천,획기적,정치개혁,민주당,통합,혁신위원회,마련,시민,공천,배심원제,골격,각계,인사,전문가,그룹,일반,시민,구성,배심원단,공천심사위,1차,압축,후보군,상대,심층토론,투표,최종,후보자,제도,취지,조직,인지도,인사,유리,일반국민,당원,경선,제도,한계,국민,눈높이,경쟁력,후보,지방선거,민주당,공천,실패,일반적,견해,텃밭,광주,전남,전국동시지방선거,전국,동시,지방,선거,당선,22명,전남지역,기초단체장,8명,뇌물,수수,선거법,위반,임기,광주시의회,시의원,3분,6명,중도하차,텃밭,무더기,중도,낙마,민주당,공천,단적,민주당,수권정당,국민,여부,결과,내년,지방선거,개혁공천,민주당,미래,암울,시민배심원제,민주당,국민,계기,제도,특정,계파,지역,인물,배제,정략적,수단,악용,시민배심원제,성공,배심원,공정,마련,선정,기준,정밀,후속조치"	"민주당,지방선거,배심원,배심원제,전남지역,전문가,배심원단,전국동시지방선거,1차,8명,6명,시민배심원제,심층토론,선거법,후보군,광주시의회,시의원,혁신위원회,전남,경쟁력,인지도,광주,위원회,중도하차,공천심사위,눈높이,일반국민,당원,후보자,입후보자,수권정당"	"민주당이 내년 6월 지방선거에서 전문가와 일반시민으로 이뤄진 배심원단을 통해 입후보자를 최종 선정하는 ‘시민공천 배심원제’ 도입을 추진 중이라고 한다. 결론부터 말하자면 바람직한 방안이다. 도입될 경우 시민의 힘으로 공천이 이뤄지는 등 획기적인 정치개혁이 이뤄질 수 있기 때문이다.
민주당 ‘통합과 혁신위원회’가 마련한 시민공천 배심원제의 골격은 각계 인.."	http://www.honam.co.kr/news_view.php?n=321064&tmp=20091229&s=10	
01100701.20091216100001851	20091216	세계일보		[사설] 민주당은 국회 농수산위 사례에서 배워야	정치>국회_정당	 정치>행정_자치	 정치>외교				이낙연		"농림수산식품위원회,환경노동위원회,민주당,노사정,한나라당,지도부,농수산위,국회,상임위,교육과학기술위원회,환노위"	"민주당,사례,국회,농수산위,4대강,사업,여야,대치,심사,내년도,예산안,파행,국가,예산안,정쟁,도구,현실,차원,여야,합의,4대강,예산,4대강,통과,국회,농림수산식품위원회,행보,주목,진행,예산갈등,해결,실마리,국회,농수산위,정당논리,배격,나름,독자성,쟁점사안,처리,평가,국회,정당,거수기,민주당,소속,이낙연,농수산위원장,리더십,위원장,4대강,사업,철옹성,여야,합의,삭감,사례,아무것,원안,부처,예산,17.2%,삭감,위원장,통과,농수산위,예산안,민주당,입장,배치,지적,입장,농수산위,입장,국회,존재,생각,발언,농수산위,모범,상임위,농수산위,국감,우수,상임위,법안,통과,1위,의원,민주당,소속,위원장,교육과학기술위원회,환경노동위원회,행보,대조,상임위,예산안,심사,추미애,환노,위원장,도출,노사정,합의안,원점,재검토,처리,법안,지연,논란,자초,민주당,지도부,사례,국회,농수산위,예산안,심사,보이콧,현실적,방안,강구,정부안,원안,강행처리,결과,한나라당,정권,차원,사업,4대강,사업,태도,한나라당,소속,국회,상임,위원장,이낙연,위원장,처신"	"농수산위,위원장,민주당,예산안,4대강,상임위,한나라당,1위,추미애,재검토,내년도,농수산위원장,이낙연,독자성,쟁점사안,합의안,노사정,정부안,환경노동위원회,강행처리,예산갈등,철옹성"	4대강 사업을 둘러싼 여야 대치로 내년도 예산안 심사가 파행을 거듭하는 것은 안타까운 일이다. 어떤 이유에서든 국가 예산안이 정쟁의 도구가 되는 현실은 고쳐져야 한다. 이런 차원에서 그제 여야 합의로 4대강 관련 예산을 통과시킨 국회 농림수산식품위원회의 행보를 주목하지 않을 수 없다. 첨예하게 진행되는 예산갈등을 해결할 하나의 실마리가 될 수도 있기 때..	http://www.segye.com/Articles/RedirectArticleView.asp?aid=20091215004129&cid=0101100300000	
01100701.20091208100020373	20091208	세계일보		[사설] 민주당 친노세력의 비정상적인 ‘한명숙 구하기’	미분류						"한명숙,노무현,한,이미경,곽영욱"	서울시장	"비상대책위원회,세종시,민주당,검찰,분쇄"	"민주당,친노세력,비정상적,한명숙,한명숙,총리,5만,불법,정치자금,5만,달러,수수의혹,정국,뇌관,구속,곽영욱,대한통운,사장,2007년,총리,검찰,주장,검찰,소환,얘기,민주당,친노세력,총력전,양상,내년,지방선거,정국,조짐,총리,불법자금,검찰,수사,수사,민주당,친노세력,정치,쟁점,이미경,사무총장,민주당,소속,의원,그제,성명,친노세력,연대,저항,행위,비정상적,검찰,비리,수사,차단,인상,십상,총리,검찰,수사,결백,입증,노무현,정부,시절,인사,여성계,시민사회,원로,중심,총리,비상대책위원회,정치공작,분쇄,비상,대책,위원회,발족,정국,혼란,해결,상황,대비,총리,인물,처신,한명숙,4대강,사업,반대여론,세종시,수정,골프장,게이트,효성,게이트,한상률,게이트,민주당,의원들,주장,실망,억지,내년,지방,선거,야권,서울시장,후보,거론,총리,무혐의,날개,기회,검찰,수사,방해,정치,의도,총리,금품수수,의혹,검찰,특정,정치인,실명,거론,피의사실,공표,무죄추정,원칙,정국,폭풍,중대,사안,처리,공정,수사,시시비비"	"민주당,한명숙,노무현,세종시,5만,정치공작,친노세력,무죄추정,곽영욱,대한통운,시민사회,위원회,여성계,수수의혹,이미경,서울시장,정치인,피의사실,반대여론,골프장,뇌관,총력전,비상대책위원회,정치자금,사무총장,4대강,무혐의,지방선거,의원들"	한명숙 전 총리의 불법 정치자금 5만달러 수수의혹이 정국의 뇌관으로 떠올랐다. 구속된 곽영욱 전 대한통운 사장이 2007년 한 전 총리에게 줬다는 것이 검찰 주장이다. 검찰이 조만간 그를 소환할 것이란 얘기도 들린다. 민주당과 친노세력은 발끈하며 총력전을 펼치는 양상이다. 내년 지방선거를 앞두고 정국이 요동칠 조짐이다.한 전 총리가 불법자금을 받았는지는..	http://www.segye.com/Articles/RedirectArticleView.asp?aid=20091207003678&cid=0101100300000	
01100501.20091203100036825	20091203	문화일보		<사설>민주당 무책임하다	정치>국회_정당	 정치>행정_자치	 정치>정치일반				"장세환,라슬로,이강래,김형오,박연차,최문순,정세균,이광재,천정배"	"헝가리,무산시"	"국회,민주당,상임위원회,헌법재판소,의원총회,예산결산특별위원회"	"사설,민주당,무책임,민주당,2일,2일,법안,처리,여야,합의,국회,본회의,결국,무산,직전,1일,미디어,재처리,요구,국회,의장실,점거농성,소속,천정배,최문순,장세환,의원,김형오,의장,이날,라슬,대통령,쇼욤,헝가리,접견,경위들,동원,강제퇴거,조치,민주당,의원총회,소집,본회의,보이콧,7월,본회,미디어법,처리,결정,헌법재판소,의원직,사퇴서,제출,의원,국회,물리력,의장실,점거,사실,양식,의심,의회민주주,정신,정면,부정,민주당,정세균,대표,정세균,미디어법,처리,항의,표시,의원직,사퇴서,제출,장외,이광재,의원,박연차,사건,주장,의원직,사퇴,카드,의원직,사퇴,매명,賣名,수단쯤,소도구,행태,시대착오적,구태,재연출,시각,2일,의결,내년도,예산안,법정,시한,민주당,예산,4대강,사업,핑계,예산결산특별위원회,소집,불응,특위,공청회,참석,예산안,저지,위원회,상임위원회,7개,예비심사,따름,특위,심의,일정,마련,국정,운영,일정,책임,제1당,무책임,이강래,원내대표,예산,심의,유신헌법,잔재,국회,정상적,운영,불가능,4분기,재정,소진,내년,지원,중소기업,정책자금,화급,상황,시한,자체,책임,회피,이날,본회의,처리,법안,민생,사실,민주당,생활정치,표방,위선,수식,실증"	"민주당,의원직,본회의,예산안,정세균,점거농성,무책임,의장실,재처리,상임위원회,중소기업,소도구,정책자금,헝가리,쇼욤,불가능,헌법재판소,미디어법,내년도,4대강"	민주당은 2일 당초 81개 법안을 처리키로 여야가 합의했던 국회 본회의를 결국 또 무산시켰다. 직전 1일부터 미디어관련법 재처리를 요구하며 국회의장실 점거농성을 벌이던 소속 천정배 최문순 장세환 의원에 대해 김형오 의장이 이날 라슬로 쇼욤 헝가리 대통령과의 접견을 앞두고 경위들을 동원해 강제퇴거 조치하자 민주당은 의원총회를 소집해 본회의를 ‘보이콧’했다..		
01100501.20091120100005030	20091120	문화일보		<사설>한나라당 민주당 원내대표의 무책임한 국회운영	미분류						"이강래,안상수"		"세종시,국회,한나라당,민주당,국토해양부"	"사설,한나라당,민주당,원내대표,무책임,국회운영,안상수,한나라당,이강래,민주당,원내대표,예산안,내년도,포함,정기국회,쟁점,현안,처리,회담,사실상,빈손,악수,사진,차원,시각,양당,원내대표,회기,정기국회,막판,12월,폐회,20일,공식,회담,사실,자체,무책임,정기국회,예산국회,개회,직전,이래,차례,자리,원내,사령탑,헌법시한,예산안,처리,헌법,시한,13일,사실,직무유기,민주당,예산안,심의,연계,4대,사업,세종시,입장,차이,재확인,따름,선거법,정치자금법,정당법,정치관련법안,도과,정기국회,회기,渡過,중순,처리,처리,내년도,예산안,임시,국회,처리,공감,양당,원내대표,의지,헌법,준수,의심,사전,각본,폭탄,연극,원내대표,민주당,예산안,심의,거부,명분,4대,4대,사업,자료,제출,소관,부처,국토해양부,제출,추가,자료,독려,민주당,예산안,심의,견인,대안,제시,실기,국회,운영,구상,실증,미디어,처리,당내,야당,상대,정치력,발휘,직권상정,사실상,국회의장,의존,원내대표,대책,강경일변도,원내,반대,반대,시비,시비,4대,부실,기화,291조,규모,심의,내년도,예산안,거부,생떼,반대론,세종시,수정,내년,예산,4대,세종시,예산,원내대표,정기국회,예산국회,시한,헌법,명문,명심"	"정기국회,원내대표,4대,예산안,세종시,민주당,내년도,사실상,무책임,한나라당,재확인,국회의장,예산국회"	"안상수 한나라당 이강래 민주당 원내대표가 19일 내년도 예산안을 포함한 정기국회 쟁점 현안 처리를 위해 회담을 가졌지만 사실상 빈손으로 되돌아섰다. 웃고 악수하며 사진찍은 차원을 크게 벗어나지 못했다는 것이 우리 시각이다. 양당 원내대표가 정기국회 100일 회기의 막판, 그것도 12월9일 폐회를 불과 20일 앞두고 비로소 첫 공식 회담을 가진 사실 자체.."		
01100101.20091119100000905	20091119	경향신문		<사설> 민주당이 파병 반대에 앞서 해야 할 일	국제>국제일반							"아프가니스탄,미국,부시"	"민주당,한국,정부의,한·미,의원총회,행정부"	"사설,민주당,파병,반대,민주당,최고,위원회,아프가니스탄,파병,반대,입장,정리,의원총회,찬성론,제기,파병,반대,의원,다수,의사,확인,민주당,의원,전원,상대,설문조사,파병,당론,계획,전쟁,아프가니스탄,전쟁,이름,반대,민주당,당론,환영,테러,전쟁,방식,해결,사실,행정부,부시,미국,이라크,아프간전,세계,확인,한국,전쟁,민주주의,이식,정책,편승,한국인,목숨,전쟁,파병,민주당,정권,노무현,정권,이명박,정부,파병,판단,민주당,노무현,정부,파병,입장,상황,변경,논리,의존,변명,변명,실수,상황,민주당,불신,국정참여,여당,야당,편의적,방식,국정,책임,실종,야당,집권세력,비판,견제,명분,민주당,파병,반대,이명박,정부,발목,반대,반대,반대,의심,해소,파병,반대,고민,결실,과거,과오,반성,과거,파병,입장,정리,논리,연장선상,파병,입장,파병,자유무역협정,FTA,혼란,태도,계승,과거,정책,계승,제대로,정리,원인,기회,과거,실패,평가,반성,청산,신뢰"	"민주당,당론,아프가니스탄,미국,부시,노무현,이명박,아프간전,이라크,찬성론,한국인,행정부,집권세력,편의적,국정참여,위원회,연장선상,민주주의,자유무역협정,설문조사,연장선,제대로,한국,의원총회,fta,파병,과거,반대,전쟁"	민주당은 지난 16일 최고위원회에서 아프가니스탄 파병 반대 입장을 정리한 데 이어 어제 열린 의원총회에서도 찬성론이 일부 제기되기는 했지만 파병 반대가 의원 다수의 의사임을 확인했다. 민주당은 곧 의원 전원을 상대로 설문조사를 해 파병에 관한 당론을 발표할 계획이라고 한다. 잘못된 전쟁인 아프가니스탄 전쟁을 당의 이름으로 반대한다면 민주당 당론을 환영할..	http://news.khan.co.kr/kh_news/khan_art_view.html?artid=200911190200195&code=990101	
01100701.20091119100001670	20091119	세계일보		"[사설] 아프간 파병, 민주당은 ‘국익’ 먼저 생각해야"	정치>외교	 국제>국제일반	 정치>정치일반					"아프가니스탄,미국,아프간"	"국군의료지원단,유엔 안전보장이사회,민주당,평화유지군,의원총회,국방장관,한미동맹,새천년민주당,참여정부,정부의,유엔,다국적군,주한미군,열린우리당,지도부,사령관,동의부대,탈레반"	"아프간,파병,민주당,국익,생각,민주당,지도부,정부,아프가니스탄,재파병,반대,의견,의원총회,절차,당론,확정,민주당,반대,파병,형태,평화유지군,미국,주도,다국적군,불안,아프간,내정,탈레반,교민,공격,노골화,민주당,이율배반,표변,비판,국민,정부,참여정부,시절,국군의료지원단,2월,국군,의료,지원단,동의부대,건설공병지원단,2월,건설,공병,지원단,다산부대,파병,새천년민주당,열린우리당,국익,한미동맹,평화재건,명분,파병,평화유지활동,PKO,차원,유엔,사무총장,임명,사령관,지휘,평화유지군,특정국가,지역기구,임명,다국적군,사령관,지휘통제,파병,비용,참가국,개별,부담,다국적군,차이,파견,아프간,지방,재건,PRT,목적,순수,지원,파견,유엔,안전보장이사회,협의사항,민주당,주장,명분,반대,비난,야당,시민단체,파병,방침,철회,목소리,현실,직시,재파병,현지,재파병,진출,기업,교민,안전,국제사회,국력,위상,기여,요구,아프간,파병,유엔,대테러,결의,보답,한국전,참전,재건,사업,참여,국익,확보,종합,판단,조치,측면,이해,전쟁,주도,미국,동맹관계,로버트,게이츠,국방장관,주한미군,아프간,간과,파병,그제,귀국,정부,합동,실사단,보고,기초,적정,파병부대,규모,안전대책,논의"	"아프간,민주당,재파병,다국적군,지원단,국방장관,평화유지군,사령관,한국전,당론,로버트,게이츠,미국,안전대책,파병부대,지역기구,국제사회,실사단,협의사항,참가국"	"민주당 지도부는 정부의 아프가니스탄 재파병을 반대하기로 어제 의견을 모았다고 한다. 의원총회를 통한 당론 확정 절차가 남아 있기는 하다. 민주당은 반대 이유로 파병 형태가 평화유지군이 아니고 미국 주도의 다국적군이며, 아프간 내정 불안에 따른 탈레반의 우리 교민에 대한 공격이 노골화되고 있는 점 등을 들었다. 민주당의 이율배반적 표변을 비판하지 않을 수.."	http://www.segye.com/Articles/RedirectArticleView.asp?aid=20091118004180&cid=0101100300000	
01101101.20091116100002315	20091116	한국일보		"[사설] 민주당 생활정치, 의정활동 추월 없게"	정치>행정_자치	 정치>국회_정당					"정,정세균,정몽준"	"서울지역,일본,연기군,충남"	"세종시,민주당,한나라당,뉴민주당,최고위원회의,인터넷한국일보"	"민주당,생활정치,의정활동,추월,대표,정세균,민주당,현장,생활,정치,현장,구호,민생버스,출범식,본격적,생활정치,시작,대표,활동,충남,연기군,수정,세종시,원안,주민들,의견,서울지역,노인,복지,회관,방문,현장,생활정치활동,지속적,계획,생활정치,마디,이념,주의,거대담론,지양,국민들,일상,밀접,생활이슈들,중시,정치,일본,민주당,8ㆍ30총선,표방,54년,정권교체,대선,패배,오랫동안,정체성,진로,고민,민주당,뉴민주당,플랜,비전,대표,민주당,일본,생활정치,성공사례,일본,현장,중시,생활정치,형태,정치,포퓰리즘,재정,경계,시각,정치권,민생정치,생활정치,국민들,피부,생활이슈,긍정적,대표,한나라당,정몽준,이날,최고위원회의,이날,최고,위원,회의,이례적,민주당,생활정치,시도,의미,긍정,평가,게다,생활정치,국민들,호응,대안정치,자리,정당,본령,의정활동,예산국회,한복판,당력,장외,예산,심의,소홀,지적,일본,사례,생활정치,이슈,결국,예산,재정문제,귀착,예산,심의,총력,불필요,낭비적,요소,향상,국민,생활,재정,확보,4대강,세종시,집착,거대담론,생활정치,취지,변화,시도,민주당,지적,인터넷한국일보,www.hankooki.com"	"생활정치,민주당,일본,세종시,의정활동,서울지역,불필요,거대담론,정몽준,한나라당,국민들,정세균,정권교체,오랫동안,한국일보,정체성,정치권,한복판,민생정치,민생버스,주민들,출범식,대안정치,최고위원회의,예산국회,인터넷한국일보,연기군"	"정세균 민주당 대표가 어제 '생활정치 현장 속으로'라는 구호 아래 민생버스 출범식을 갖고 본격적으로 생활정치를 시작했다. 정 대표는 첫 활동으로 충남 연기군을 찾아 세종시 원안 수정에 대한 주민들의 의견을 들었다. 이어 오늘은 서울지역 노인복지회관을 방문하는 등 현장을 찾아가는 생활정치활동을 지속적으로 펼칠 계획이라고 한다.
생활정치란 한 마디로 이념과.."		
01100201.20091028194500001	20091028	국민일보	속보유저	"[사설] 朴正熙 재평가한 민주당, 침묵한 한나라당"	미분류			범죄>범죄일반>폭행			"박근혜,우상호,박,정몽준,남덕우,박정희"	"국립현충원,대한민국"	"세종시,당,민주당,한나라당,한국"	"朴正熙,재평가,민주당,침묵,한나라당,박정희,30주기,대통령,서거,주기,민주당,공식,논평,우상호,대변인,역사,행복,기억,사람들,행복,기억,추억,가슴,기억,사람,사건,가슴,기억,부각,현상,대한민국,박정희,대통령,이름,정점,소극적,박정희,긍정,재평가,공감,표현,박정희,상징,산업화,세력,대척점,민주화,세력,후예들,박정희,폄훼,5,50년,10,30년,박정희,시대,한국,근대화,역사,증좌,시대,박정희,이념,인맥,한나라당,공식,논평,이상한,정몽준,대표,국립현충원,추도식,참석,추도식,박근혜,대표,친박,의원들,남덕우,총리,인사들,박정희,시대,행사,한나라당,자신,뿌리,무신경,박정희,시대,정치적,부담,생각,모양,대표,비주류,의식,대표,수정,세종시,원안,반대,한나라당,정체성,한나라당,30주기,박정희,서거,주기,역사,사회,세대,정리,계기,맹목,원칙,집착,대표,조국,근대화,헌신,아버지,정치철학,설득,민주주의,정착,10,불행,역사,민주당,논평,이견,대통령,독재,의회,방종,비효율,대화,폭력,협상,반대,점철,의회,상황,민주주의,이름,용납,박정희,시대,30년,졸업"	"박정희,한나라당,민주당,재평가,민주주의,근대화,추도식,세종시,이상한,비주류,무신경,30주기,비효율,의원들,남덕우,정치철학,소극적,민주화,대척점,후예들,산업화,친박,박근혜,국립현충원,우상호,대변인,폄훼,대한민국,정체성,증좌,정몽준,사람들"	"박정희 전 대통령 서거 30주기를 맞아 민주당이 공식 논평을 냈다. 우상호 대변인은 “오래된 역사에 대해서 대개 행복했던 기억이 있는 사람들은 그 행복했던 기억을 추억하려 하고, 가슴 아팠던 기억이 있던 사람은 같은 사건이어도 가슴 아팠던 기억을 더 부각시키려 하는 현상이 있다. 대한민국에 있어서 박정희 대통령이라는 이름이 바로 그러한 정점에 서 있다”.."	http://news.kmib.co.kr/article/view.asp?arcid=0001183432&code=11171111	
01101101.20091001100001446	20091001	한국일보		[사설] 성공해야 할 민주당의 혁신 통합	정치>국회_정당	 정치>행정_자치	 정치>외교				"이명박,김대중,노무현"	민주개	"민주당,한나라당,정부의,인터넷한국일보,혁신통합위원회"	"성공,민주당,혁신,통합,민주당,혁신,민주개혁세력,대통합,구성,혁신통합위원회,활동,시작,혁신통합위,회의,연대,포함,범민주개혁세력,통합,미래,지향,인물,민주개혁,진영,집권,인재,영입,지방선거,공천,포함,마련,혁신안,3가지,설정,위기,민주당,혁신,통합,활로,민주당,패배,대선,총선,참패,의석수,개헌저지선,100석,한참,약체,야당,전락,노무현,김대중,대통령,서거,계기,효과,지지율,상승,이명박,대통령,국정지지,회복세,초반,게걸음,1야당,지리멸렬,정부,여당,견제,결국,국회,폭력,사태,거리투쟁,빌미,야당,정상적,의회활동,정부,여당,독주,견제,정도,구축,의회민주주의,정착,세력,야당,비전,정체성,공유,조화,세력,물리,통합,분란,불씨,이명박,한나라당,세력,연대,전략,집착,구축,수권정당,이미지,도움,과거,정치사,과오,민주당,미래지향적,방식,통합,추구,민주당,수권정당,국민,관심,지지,감동구조,정부,대로,이명박,국정,어젠다,비판,발목,국민,관심,외면,이명박,정부,중도실용,친서민,행보,민주당,지지도,중산층,서민,정당,이명박,정부,차별화,중산층,서민,정책,비전,제시,민주당,혁신,통합위,활동,관심,인터넷한국일보,www.hankooki.com"	"민주당,이명박,수권정당,미래지향적,혁신안,3가지,1야당,지지율,중산층,통합위,혁신통합위,의석수,개헌저지선,저지선,거리투쟁,100석,한국일보,지방선거,의회활동,정치사,노무현,민주개혁,진영,친서민,게걸음,김대중,감동구조,정체성,회복세"	"민주당이 혁신과 민주개혁세력의 대통합을 목표로 구성한 '혁신통합위원회'가 어제 활동을 시작했다. 혁신통합위는 첫 회의에서 연합과 연대를 포함한 범민주개혁세력의 통합, 미래지향적 인물과 민주개혁진영 집권에 힘이 되는 인재 영입, 지방선거 공천을 포함한 당 혁신안 마련 등 3가지를 과제로 설정했다. 위기에 처한 민주당이 혁신과 통합에서 활로를 찾는 것은 당.."		
01101001.20090930100006450	20090930	한겨레		[사설]‘날림 청문회’와 민주당의 책임	정치>행정_자치	 정치>국회_정당					"김유정,정운찬,안상수,후보자"		"중앙선거관리위,민주당,한나라당,지도부,중앙선관위,국회,선관위,국민통합포럼"	"날림,청문회,민주당,책임,엊그제,국회,후보자,이한구,중앙,선거,관리,위원,인사청문회,2시간,후보자,후보자,도덕,의혹,투성이,17차례,부동산,매매,교수,신분,건물임대업,징병검사,10년,소집,면제,혜택,대목,가지,인사청문회,제대로,시작,산회,표결,정운찬,국무총리,후보자,인준안,여야,대치,틈바구니,날림,어부지리,중앙선관위원,선출,선관위원,인사,검증,핵심,정치,중립성,한나라당,의원,모임,사단,법인,국민,통합,포럼,이사장,1년,단체,원내대표,안상수,한나라당,상임고문,한나라당,외곽단체,정치,중립,생명,선관위원,치명적,경력,선거관리,자리,만큼,국회,대목,인사청문회,위증,연구모임,한나라당,의원,모임,국민통합포럼,이름,거짓말,거짓,증언,인사청문회,안상수,대표,의원,민주당,김유정,의원,전화,사실,인정,양해,부탁,들통,한마디,국회,국민,무시,태도,인사청문회특위,후보자,국민통합포럼,소명자료,조건,국회,스스로,자존심,청문회,날림,민주당,책임,애초,청문회,의지,민주당,지도부,채택,청문회,경과,보고서,반대,의원,민주당,자리,위원직,무보수,비상임,국정감사,재보궐선거,정치일정,생각,공직자,인사청문회,경중,세간,관심,인사청문회,태도,비난,일관성,태도,민주당,신뢰"	"인사청문회,청문회,민주당,후보자,한나라당,국민통합포럼,안상수,중립성,이한구,정운찬,비상임,선관위원,무보수,인준안,틈바구니,부동산,17차례,건물임대업,징병검사,정치일정,재보궐선거,거짓말,국정감사,산회"	"엊그제 국회에서 열린 이한구 중앙선거관리위원 후보자의 인사청문회 시간은 고작 2시간50분이었다. 이 후보자도 다른 후보자와 마찬가지로 도덕적 의혹투성이였다. 17차례에 걸친 부동산 매매, 교수 신분에 어울리지 않는 건물임대업, 징병검사 이후 10년 만의 소집면제 혜택 등 석연치 않은 대목이 한두 가지가 아니었다. 하지만 인사청문회는 제대로 시작도 해보기.."		
01101001.2009092910002613294	20090929	한겨레		[사설] ‘날림 청문회’와 민주당의 책임	정치>행정_자치	 정치>국회_정당					"김유정,정운찬,안상수,후보자"		"중앙선거관리위,민주당,한나라당,지도부,중앙선관위,국회,선관위,국민통합포럼"	"날림,청문회,민주당,책임,엊그제,국회,후보자,이한구,중앙,선거,관리,위원,인사청문회,2시간,후보자,후보자,도덕,의혹,투성이,17차례,부동산,매매,교수,신분,건물임대업,징병검사,10년,소집,면제,혜택,대목,가지,인사청문회,제대로,시작,산회,표결,정운찬,국무총리,후보자,인준안,여야,대치,틈바구니,날림,어부지리,중앙선관위원,선출,선관위원,인사,검증,핵심,정치,중립성,한나라당,의원,모임,사단,법인,국민,통합,포럼,이사장,1년,단체,원내대표,안상수,한나라당,상임고문,한나라당,외곽단체,정치,중립,생명,선관위원,치명적,경력,선거관리,자리,만큼,국회,대목,인사청문회,위증,연구모임,한나라당,의원,모임,국민통합포럼,이름,거짓말,거짓,증언,인사청문회,안상수,대표,의원,민주당,김유정,의원,전화,사실,인정,양해,부탁,들통,한마디,국회,국민,무시,태도,인사청문회특위,후보자,국민통합포럼,소명자료,조건,국회,스스로,자존심,청문회,날림,민주당,책임,애초,청문회,의지,민주당,지도부,채택,청문회,경과,보고서,반대,의원,민주당,자리,위원직,무보수,비상임,국정감사,재보궐선거,정치일정,생각,공직자,인사청문회,경중,세간,관심,인사청문회,태도,비난,일관성,태도,민주당,신뢰"	"인사청문회,청문회,민주당,후보자,한나라당,국민통합포럼,안상수,중립성,이한구,정운찬,비상임,선관위원,무보수,인준안,틈바구니,부동산,17차례,건물임대업,징병검사,정치일정,재보궐선거,거짓말,국정감사,산회"	"엊그제 국회에서 열린 이한구 중앙선거관리위원 후보자의 인사청문회 시간은 고작 2시간50분이었다. 이 후보자도 다른 후보자와 마찬가지로 도덕적 의혹투성이였다. 17차례에 걸친 부동산 매매, 교수 신분에 어울리지 않는 건물임대업, 징병검사 이후 10년 만의 소집면제 혜택 등 석연치 않은 대목이 한두 가지가 아니었다. 하지만 인사청문회는 제대로 시작도 해보기.."	http://www.hani.co.kr/arti/opinion/editorial/379354.html	
